#ell    N_ell^TT    N_ell^EE    N_ell^BB    C_ell^TT(delensed)  N_ell^dd    N_ell^phiphi
2.000000000000000000e+01 7.615484301678776056e-11 1.000000000000152340e+03 1.000000000000152340e+03 1.405719000000000030e+01 4.335930614671115993e-13 1.032364432064551607e-15
2.100000000000000000e+01 7.615489182397087008e-11 1.000000000000152340e+03 1.000000000000152340e+03 1.296739999999999959e+01 3.932816884055433348e-13 8.512590658128643870e-16
2.200000000000000000e+01 7.615494295533909090e-11 1.523098859106781818e-10 1.523098859106781818e-10 1.201740999999999993e+01 3.583413731133153275e-13 7.081845318444966958e-16
2.300000000000000000e+01 7.615499641089714054e-11 1.523099928217942811e-10 1.523099928217942811e-10 1.118157000000000068e+01 3.278590977475152115e-13 5.939476408469478383e-16
2.400000000000000000e+01 7.615505219064987870e-11 1.523101043812997574e-10 1.523101043812997574e-10 1.044302000000000064e+01 3.011075274261084192e-13 5.018458790435140530e-16
2.500000000000000000e+01 7.615511029460242354e-11 1.523102205892048471e-10 1.523102205892048471e-10 9.787328999999999724e+00 2.775014475096168193e-13 4.269253038609489720e-16
2.600000000000000000e+01 7.615517072276010005e-11 1.523103414455202001e-10 1.523103414455202001e-10 9.201335000000000264e+00 2.565663748694613309e-13 3.654791664807141819e-16
2.700000000000000000e+01 7.615523347512845292e-11 1.523104669502569058e-10 1.523104669502569058e-10 8.676800999999999320e+00 2.379140328768229847e-13 3.147011016889192640e-16
2.800000000000000000e+01 7.615529855171319486e-11 1.523105971034263897e-10 1.523105971034263897e-10 8.203777000000000541e+00 2.212242173148090501e-13 2.724436173827697820e-16
2.900000000000000000e+01 7.615536595252029709e-11 1.523107319050405942e-10 1.523107319050405942e-10 7.776507999999999754e+00 2.062309615332427272e-13 2.370470822221180851e-16
3.000000000000000000e+01 7.615543567755593761e-11 1.523108713551118752e-10 1.523108713551118752e-10 7.388988999999999585e+00 1.927118742288369842e-13 2.072170690632655677e-16
3.100000000000000000e+01 7.615550772682650122e-11 1.523110154536530024e-10 1.523110154536530024e-10 7.034748999999999697e+00 1.804798448064885585e-13 1.819353274258957203e-16
3.200000000000000000e+01 7.615558210033859245e-11 1.523111642006771849e-10 1.523111642006771849e-10 6.710646999999999807e+00 1.693765340071952311e-13 1.603944450825712468e-16
3.300000000000000000e+01 7.615565879809899675e-11 1.523113175961979935e-10 1.523113175961979935e-10 6.413551000000000002e+00 1.592672237957239328e-13 1.419493973223920882e-16
3.400000000000000000e+01 7.615573782011475808e-11 1.523114756402295162e-10 1.523114756402295162e-10 6.140131000000000228e+00 1.500367115433245305e-13 1.260812702044744109e-16
3.500000000000000000e+01 7.615581916639310136e-11 1.523116383327862027e-10 1.523116383327862027e-10 5.887950000000000017e+00 1.415860133301535967e-13 1.123698518493282394e-16
3.600000000000000000e+01 7.615590283694147121e-11 1.523118056738829424e-10 1.523118056738829424e-10 5.654532999999999809e+00 1.338296991388801424e-13 1.004727471012613630e-16
3.700000000000000000e+01 7.615598883176754490e-11 1.523119776635350898e-10 1.523119776635350898e-10 5.437745999999999746e+00 1.266937252169796811e-13 9.010933514721172015e-17
3.800000000000000000e+01 7.615607715087916772e-11 1.523121543017583354e-10 1.523121543017583354e-10 5.236985999999999919e+00 1.201136603586209664e-13 8.104835381823276429e-17
3.900000000000000000e+01 7.615616779428444345e-11 1.523123355885688869e-10 1.523123355885688869e-10 5.050688000000000066e+00 1.140332263678968645e-13 7.309822203070311649e-17
4.000000000000000000e+01 7.615626076199168268e-11 1.523125215239833654e-10 1.523125215239833654e-10 4.876608000000000054e+00 1.084030906745724883e-13 6.609944553327590622e-17
4.100000000000000000e+01 7.615635605400936400e-11 1.523127121080187280e-10 1.523127121080187280e-10 4.714183000000000234e+00 1.031798625182143611e-13 5.991861934855654182e-17
4.200000000000000000e+01 7.615645367034626329e-11 1.523129073406925266e-10 1.523129073406925266e-10 4.561583999999999861e+00 9.832525439962913916e-14 5.444366245826640776e-17
4.300000000000000000e+01 7.615655361101125981e-11 1.523131072220225196e-10 1.523131072220225196e-10 4.418466999999999700e+00 9.380537841898230839e-14 4.958000973519149913e-17
4.400000000000000000e+01 7.615665587601354302e-11 1.523133117520270860e-10 1.523133117520270860e-10 4.283530999999999977e+00 8.959015326147167440e-14 4.524755215225842062e-17
4.500000000000000000e+01 7.615676046536245748e-11 1.523135209307249150e-10 1.523135209307249150e-10 4.157220999999999833e+00 8.565280238382468495e-14 4.137816540281385389e-17
4.600000000000000000e+01 7.615686737906759331e-11 1.523137347581351866e-10 1.523137347581351866e-10 4.038565000000000182e+00 8.197273142157689553e-14 3.791523192487368187e-17
4.700000000000000000e+01 7.615697661713873452e-11 1.523139532342774690e-10 1.523139532342774690e-10 3.926501000000000019e+00 7.852497208794397180e-14 3.480716847869856609e-17
4.800000000000000000e+01 7.615708817958587188e-11 1.523141763591717438e-10 1.523141763591717438e-10 3.820307000000000119e+00 7.529037146670527319e-14 3.201121235829305644e-17
4.900000000000000000e+01 7.615720206641922884e-11 1.523144041328384577e-10 1.523144041328384577e-10 3.719749000000000194e+00 7.225171066552855126e-14 2.949049414919532957e-17
5.000000000000000000e+01 7.615731827764923562e-11 1.523146365552984712e-10 1.523146365552984712e-10 3.624976999999999894e+00 6.939347510257240971e-14 2.721312749120486661e-17
5.100000000000000000e+01 7.615743681328652926e-11 1.523148736265730585e-10 1.523148736265730585e-10 3.535035999999999845e+00 6.670165600631534350e-14 2.515145399936476196e-17
5.200000000000000000e+01 7.615755767334196649e-11 1.523151153466839330e-10 1.523151153466839330e-10 3.450105999999999895e+00 6.416357837388724062e-14 2.328141450431322320e-17
5.300000000000000000e+01 7.615768085782659793e-11 1.523153617156531959e-10 1.523153617156531959e-10 3.369012000000000118e+00 6.176775143276211841e-14 2.158202356141233894e-17
5.400000000000000000e+01 7.615780636675173270e-11 1.523156127335034654e-10 1.523156127335034654e-10 3.291357000000000088e+00 5.950373830359398514e-14 2.003492872174881619e-17
5.500000000000000000e+01 7.615793420012883500e-11 1.523158684002576700e-10 1.523158684002576700e-10 3.217385999999999857e+00 5.736204209729903134e-14 1.862403964198020610e-17
5.600000000000000000e+01 7.615806435796961460e-11 1.523161287159392292e-10 1.523161287159392292e-10 3.147299999999999986e+00 5.533400612009307999e-14 1.733521494990384467e-17
5.700000000000000000e+01 7.615819684028597515e-11 1.523163936805719503e-10 1.523163936805719503e-10 3.080693999999999821e+00 5.341172622419742608e-14 1.615599704301192835e-17
5.800000000000000000e+01 7.615833164709009172e-11 1.523166632941801834e-10 1.523166632941801834e-10 3.017338000000000076e+00 5.158797364372726968e-14 1.507538680412836492e-17
5.900000000000000000e+01 7.615846877839426861e-11 1.523169375567885372e-10 1.523169375567885372e-10 2.956758999999999915e+00 4.985612690637031844e-14 1.408365166846619192e-17
6.000000000000000000e+01 7.615860823421106864e-11 1.523172164684221373e-10 1.523172164684221373e-10 2.898791999999999813e+00 4.821011162106670330e-14 1.317216164510019162e-17
6.100000000000000000e+01 7.615875001455326140e-11 1.523175000291065228e-10 1.523175000291065228e-10 2.843774999999999942e+00 4.664434711743237496e-14 1.233324884120369486e-17
6.200000000000000000e+01 7.615889411943382329e-11 1.523177882388676466e-10 1.523177882388676466e-10 2.790563999999999822e+00 4.515369906012202912e-14 1.156008680494675564e-17
6.300000000000000000e+01 7.615904054886597627e-11 1.523180810977319525e-10 1.523180810977319525e-10 2.739418999999999826e+00 4.373343728556728785e-14 1.084658662836490267e-17
6.400000000000000000e+01 7.615918930286308449e-11 1.523183786057261690e-10 1.523183786057261690e-10 2.690675000000000150e+00 4.237919821350845174e-14 1.018730726286260935e-17
6.500000000000000000e+01 7.615934038143879641e-11 1.523186807628775928e-10 1.523186807628775928e-10 2.643638000000000154e+00 4.108695127469694701e-14 9.577377919509777320e-18
6.600000000000000000e+01 7.615949378460692855e-11 1.523189875692138571e-10 1.523189875692138571e-10 2.598644000000000176e+00 3.985296887173043800e-14 9.012430771535603719e-18
6.700000000000000000e+01 7.615964951238155589e-11 1.523192990247631118e-10 1.523192990247631118e-10 2.555365999999999804e+00 3.867379945437315132e-14 8.488542461451525306e-18
6.800000000000000000e+01 7.615980756477690854e-11 1.523196151295538171e-10 1.523196151295538171e-10 2.514111000000000207e+00 3.754692912048872050e-14 8.002329309567075834e-18
6.900000000000000000e+01 7.615996794180746214e-11 1.523199358836149243e-10 1.523199358836149243e-10 2.474466000000000054e+00 3.646932729421645622e-14 7.550585361121418828e-18
7.000000000000000000e+01 7.616013064348789916e-11 1.523202612869757983e-10 1.523202612869757983e-10 2.436532000000000142e+00 3.543753326017516261e-14 7.130288382329006808e-18
7.100000000000000000e+01 7.616029566983313469e-11 1.523205913396662694e-10 1.523205913396662694e-10 2.400028999999999968e+00 3.444898584118065386e-14 6.738846995536122030e-18
7.200000000000000000e+01 7.616046302085826479e-11 1.523209260417165296e-10 1.523209260417165296e-10 2.364881000000000011e+00 3.350130042205478564e-14 6.373915605413771554e-18
7.300000000000000000e+01 7.616063269657861814e-11 1.523212653931572363e-10 1.523212653931572363e-10 2.330931000000000086e+00 3.259225454094262351e-14 6.033368111984936136e-18
7.400000000000000000e+01 7.616080469700970438e-11 1.523216093940194088e-10 1.523216093940194088e-10 2.298121000000000080e+00 3.171977483409861895e-14 5.715274744882634205e-18
7.500000000000000000e+01 7.616097902216731748e-11 1.523219580443346350e-10 1.523219580443346350e-10 2.266477000000000075e+00 3.088192519076381828e-14 5.417881612414704357e-18
7.600000000000000000e+01 7.616115567206738069e-11 1.523223113441347614e-10 1.523223113441347614e-10 2.235862000000000016e+00 3.007689599161916070e-14 5.139592616476275415e-18
7.700000000000000000e+01 7.616133464672608863e-11 1.523226692934521773e-10 1.523226692934521773e-10 2.206304999999999961e+00 2.930299431898966099e-14 4.878953433065211871e-18
7.800000000000000000e+01 7.616151594615981691e-11 1.523230318923196338e-10 1.523230318923196338e-10 2.177830999999999850e+00 2.855863503979112211e-14 4.634637299544160987e-18
7.900000000000000000e+01 7.616169957038518668e-11 1.523233991407703734e-10 1.523233991407703734e-10 2.150239000000000011e+00 2.784233267341738889e-14 4.405432385034396861e-18
8.000000000000000000e+01 7.616188551941900005e-11 1.523237710388380001e-10 1.523237710388380001e-10 2.123632999999999882e+00 2.715269396658038178e-14 4.190230550398207015e-18
8.100000000000000000e+01 7.616207379327825299e-11 1.523241475865565060e-10 1.523241475865565060e-10 2.097894999999999843e+00 2.648841110572501112e-14 3.988017329979676241e-18
8.200000000000000000e+01 7.616226439198022583e-11 1.523245287839604517e-10 1.523245287839604517e-10 2.073053999999999952e+00 2.584825550520833431e-14 3.797862989304780221e-18
8.300000000000000000e+01 7.616245731554235398e-11 1.523249146310847080e-10 1.523249146310847080e-10 2.048999999999999932e+00 2.523107211609264218e-14 3.618914531854939740e-18
8.400000000000000000e+01 7.616265256398230551e-11 1.523253051279646110e-10 1.523253051279646110e-10 2.025764000000000120e+00 2.463577420627521495e-14 3.450388544296248494e-18
8.500000000000000000e+01 7.616285013731795526e-11 1.523257002746359105e-10 1.523257002746359105e-10 2.003181999999999796e+00 2.406133856786330484e-14 3.291564783565431538e-18
8.600000000000000000e+01 7.616305003556739782e-11 1.523261000711347956e-10 1.523261000711347956e-10 1.981290999999999913e+00 2.350680111228946277e-14 3.141780421316421009e-18
8.700000000000000000e+01 7.616325225874890870e-11 1.523265045174978174e-10 1.523265045174978174e-10 1.960242999999999958e+00 2.297125281772482790e-14 3.000424871698645448e-18
8.800000000000000000e+01 7.616345680688104778e-11 1.523269136137620956e-10 1.523269136137620956e-10 1.939642000000000088e+00 2.245383599695160042e-14 2.866935137506588588e-18
8.900000000000000000e+01 7.616366367998251709e-11 1.523273273599650342e-10 1.523273273599650342e-10 1.919764999999999944e+00 2.195374085705676853e-14 2.740791617610083287e-18
9.000000000000000000e+01 7.616387287807227715e-11 1.523277457561445543e-10 1.523277457561445543e-10 1.900465999999999989e+00 2.147020232515686623e-14 2.621514325415978693e-18
9.100000000000000000e+01 7.616408440116946945e-11 1.523281688023389389e-10 1.523281688023389389e-10 1.881666999999999978e+00 2.100299060428108820e-14 2.508718419049341666e-18
9.200000000000000000e+01 7.616429824929344226e-11 1.523285964985868845e-10 1.523285964985868845e-10 1.863456999999999919e+00 2.055090471617032273e-14 2.401929022460299784e-18
9.300000000000000000e+01 7.616451442246381526e-11 1.523290288449276305e-10 1.523290288449276305e-10 1.845812999999999926e+00 2.011329820956158896e-14 2.300766210199220983e-18
9.400000000000000000e+01 7.616473292070036324e-11 1.523294658414007265e-10 1.523294658414007265e-10 1.828554999999999930e+00 1.968955881478014192e-14 2.204877806806286890e-18
9.500000000000000000e+01 7.616495374402310657e-11 1.523299074880462131e-10 1.523299074880462131e-10 1.811822999999999961e+00 1.927910629721132393e-14 2.113937093992469881e-18
9.600000000000000000e+01 7.616517689245223361e-11 1.523303537849044672e-10 1.523303537849044672e-10 1.795396999999999910e+00 1.888139046642233400e-14 2.027640728782467028e-18
9.700000000000000000e+01 7.616540236600820416e-11 1.523308047320164083e-10 1.523308047320164083e-10 1.779562000000000088e+00 1.849588932816645395e-14 1.945706851269351329e-18
9.800000000000000000e+01 7.616563016471164604e-11 1.523312603294232921e-10 1.523312603294232921e-10 1.764148000000000049e+00 1.812210736766844924e-14 1.867873362983760995e-18
9.900000000000000000e+01 7.616586028858344556e-11 1.523317205771668911e-10 1.523317205771668911e-10 1.749044000000000043e+00 1.775957395363930650e-14 1.793896358953465419e-18
1.000000000000000000e+02 7.616609273764463120e-11 1.523321854752892624e-10 1.523321854752892624e-10 1.734380999999999950e+00 1.740784185341270747e-14 1.723548698357693850e-18
1.010000000000000000e+02 7.616632751191652871e-11 1.523326550238330574e-10 1.523326550238330574e-10 1.720048999999999939e+00 1.706648585044770392e-14 1.656618700295836119e-18
1.020000000000000000e+02 7.616656461142061894e-11 1.523331292228412379e-10 1.523331292228412379e-10 1.706258999999999970e+00 1.673510145621038621e-14 1.592908952618540418e-18
1.030000000000000000e+02 7.616680403617861537e-11 1.523336080723572307e-10 1.523336080723572307e-10 1.692639999999999922e+00 1.641330370914183571e-14 1.532235223034152118e-18
1.040000000000000000e+02 7.616704578621243830e-11 1.523340915724248766e-10 1.523340915724248766e-10 1.679359999999999964e+00 1.610072605404749615e-14 1.474425462824862339e-18
1.050000000000000000e+02 7.616728986154421481e-11 1.523345797230884296e-10 1.523345797230884296e-10 1.666363999999999956e+00 1.579701929581154913e-14 1.419318894502385372e-18
1.060000000000000000e+02 7.616753626219630462e-11 1.523350725243926092e-10 1.523350725243926092e-10 1.653685000000000072e+00 1.550185062185492588e-14 1.366765175617609347e-18
1.070000000000000000e+02 7.616778498819126132e-11 1.523355699763825226e-10 1.523355699763825226e-10 1.641150000000000109e+00 1.521490268822271678e-14 1.316623631725745659e-18
1.080000000000000000e+02 7.616803603955187117e-11 1.523360720791037423e-10 1.523360720791037423e-10 1.628994999999999971e+00 1.493587276461093830e-14 1.268762552209559882e-18
1.090000000000000000e+02 7.616828941630112719e-11 1.523365788326022544e-10 1.523365788326022544e-10 1.617088000000000081e+00 1.466447193402780573e-14 1.223058543288390792e-18
1.100000000000000000e+02 7.616854511846221629e-11 1.523370902369244326e-10 1.523370902369244326e-10 1.605385000000000062e+00 1.440042434313547895e-14 1.179395933098728938e-18
1.110000000000000000e+02 7.616880314605855803e-11 1.523376062921171161e-10 1.523376062921171161e-10 1.593917000000000028e+00 1.414346649963702230e-14 1.137666224230777152e-18
1.120000000000000000e+02 7.616906349911377874e-11 1.523381269982275575e-10 1.523381269982275575e-10 1.582678000000000029e+00 1.389334661336426758e-14 1.097767589551538227e-18
1.130000000000000000e+02 7.616932617765171158e-11 1.523386523553034232e-10 1.523386523553034232e-10 1.571696999999999900e+00 1.364992554732632609e-14 1.059612292138357755e-18
1.140000000000000000e+02 7.616959118169642232e-11 1.523391823633928446e-10 1.523391823633928446e-10 1.560896000000000061e+00 1.341296653270922814e-14 1.023109575340139524e-18
1.150000000000000000e+02 7.616985851127217062e-11 1.523397170225443412e-10 1.523397170225443412e-10 1.550340000000000051e+00 1.318214589723324292e-14 9.881668588630615739e-19
1.160000000000000000e+02 7.617012816640341002e-11 1.523402563328068200e-10 1.523402563328068200e-10 1.539916999999999980e+00 1.295725322030616942e-14 9.547047760319900239e-19
1.170000000000000000e+02 7.617040014711489129e-11 1.523408002942297826e-10 1.523408002942297826e-10 1.529762000000000066e+00 1.273808702540579401e-14 9.226486328701863332e-19
1.180000000000000000e+02 7.617067445343148158e-11 1.523413489068629632e-10 1.523413489068629632e-10 1.519798999999999900e+00 1.252445432759529265e-14 8.919280962537595364e-19
1.190000000000000000e+02 7.617095108537828062e-11 1.523419021707565612e-10 1.523419021707565612e-10 1.509956999999999994e+00 1.231617020752648864e-14 8.624769052889697128e-19
1.200000000000000000e+02 7.617123004298065961e-11 1.523424600859613192e-10 1.523424600859613192e-10 1.500299000000000049e+00 1.211305741017329078e-14 8.342326040064249259e-19
1.210000000000000000e+02 7.617151132626414482e-11 1.523430226525282896e-10 1.523430226525282896e-10 1.490757000000000110e+00 1.191494596666790282e-14 8.071362936368990269e-19
1.220000000000000000e+02 7.617179493525449517e-11 1.523435898705089903e-10 1.523435898705089903e-10 1.481360000000000010e+00 1.172167283773188734e-14 7.811324028876374020e-19
1.230000000000000000e+02 7.617208086997767638e-11 1.523441617399553528e-10 1.523441617399553528e-10 1.472104999999999997e+00 1.153308157730400924e-14 7.561684747773412473e-19
1.240000000000000000e+02 7.617236913045987388e-11 1.523447382609197478e-10 1.523447382609197478e-10 1.462990000000000013e+00 1.134902201506773041e-14 7.321949687140471661e-19
1.250000000000000000e+02 7.617265971672747991e-11 1.523453194334549598e-10 1.523453194334549598e-10 1.453980000000000050e+00 1.116934995667439430e-14 7.091650766142471825e-19
1.260000000000000000e+02 7.617295262880711934e-11 1.523459052576142387e-10 1.523459052576142387e-10 1.445105000000000084e+00 1.099392690054345625e-14 6.870345519649702856e-19
1.270000000000000000e+02 7.617324786672558507e-11 1.523464957334511701e-10 1.523464957334511701e-10 1.436333000000000082e+00 1.082261977020038958e-14 6.657615508243349804e-19
1.280000000000000000e+02 7.617354543050995434e-11 1.523470908610199087e-10 1.523470908610199087e-10 1.427661999999999987e+00 1.065530066118533380e-14 6.453064838411660521e-19
1.290000000000000000e+02 7.617384532018744656e-11 1.523476906403748931e-10 1.523476906403748931e-10 1.419118000000000102e+00 1.049184660163298162e-14 6.256318784515791424e-19
1.300000000000000000e+02 7.617414753578551379e-11 1.523482950715710276e-10 1.523482950715710276e-10 1.410671999999999926e+00 1.033213932568602423e-14 6.067022504806825269e-19
1.310000000000000000e+02 7.617445207733185365e-11 1.523489041546637073e-10 1.523489041546637073e-10 1.402322000000000068e+00 1.017606505896186438e-14 5.884839844414679663e-19
1.320000000000000000e+02 7.617475894485434472e-11 1.523495178897086894e-10 1.523495178897086894e-10 1.394093000000000027e+00 1.002351431534531623e-14 5.709452218811412806e-19
1.330000000000000000e+02 7.617506813838108528e-11 1.523501362767621706e-10 1.523501362767621706e-10 1.385931000000000024e+00 9.874381704428849537e-15 5.540557571781421965e-19
1.340000000000000000e+02 7.617537965794039336e-11 1.523507593158807867e-10 1.523507593158807867e-10 1.377861999999999920e+00 9.728565748967595063e-15 5.377869402414370173e-19
1.350000000000000000e+02 7.617569350356079374e-11 1.523513870071215875e-10 1.523513870071215875e-10 1.369882000000000044e+00 9.585968711758016048e-15 5.221115856077350651e-19
1.360000000000000000e+02 7.617600967527103097e-11 1.523520193505420619e-10 1.523520193505420619e-10 1.361941999999999986e+00 9.446678765500474783e-15 5.070136735455385589e-19
1.370000000000000000e+02 7.617632817310005636e-11 1.523526563462001127e-10 1.523526563462001127e-10 1.354090000000000016e+00 9.310416177930313990e-15 4.924582766280711579e-19
1.380000000000000000e+02 7.617664899707702803e-11 1.523532979941540561e-10 1.523532979941540561e-10 1.346300000000000052e+00 9.177093745659447001e-15 4.784221533551999993e-19
1.390000000000000000e+02 7.617697214723133674e-11 1.523539442944626735e-10 1.523539442944626735e-10 1.338524000000000047e+00 9.046627384257871725e-15 4.648832160461393658e-19
1.400000000000000000e+02 7.617729762359255420e-11 1.523545952471851084e-10 1.523545952471851084e-10 1.330858000000000096e+00 8.918935995310328079e-15 4.518204658211918691e-19
1.410000000000000000e+02 7.617762542619049768e-11 1.523552508523809954e-10 1.523552508523809954e-10 1.323206000000000104e+00 8.793941340037917413e-15 4.392139316770511303e-19
1.420000000000000000e+02 7.617795555505520417e-11 1.523559111101104083e-10 1.523559111101104083e-10 1.315638000000000085e+00 8.671567919116765490e-15 4.270446133712580561e-19
1.430000000000000000e+02 7.617828801021689163e-11 1.523565760204337833e-10 1.523565760204337833e-10 1.308130000000000015e+00 8.551742858348889549e-15 4.152944278529958073e-19
1.440000000000000000e+02 7.617862279170599771e-11 1.523572455834119954e-10 1.523572455834119954e-10 1.300635999999999903e+00 8.434395799861814363e-15 4.039461589972133261e-19
1.450000000000000000e+02 7.617895989955317980e-11 1.523579197991063596e-10 1.523579197991063596e-10 1.293179999999999996e+00 8.319458798533446754e-15 3.929834104172624647e-19
1.460000000000000000e+02 7.617929933378931499e-11 1.523585986675786300e-10 1.523585986675786300e-10 1.285827999999999971e+00 8.206866223357426592e-15 3.823905611479557884e-19
1.470000000000000000e+02 7.617964109444548718e-11 1.523592821888909744e-10 1.523592821888909744e-10 1.278446999999999889e+00 8.096554663481382153e-15 3.721527240063146908e-19
1.480000000000000000e+02 7.617998518155298706e-11 1.523599703631059741e-10 1.523599703631059741e-10 1.271104999999999929e+00 7.988462838666820264e-15 3.622557064514248137e-19
1.490000000000000000e+02 7.618033159514333798e-11 1.523606631902866760e-10 1.523606631902866760e-10 1.263822000000000001e+00 7.882531513934409490e-15 3.526859737778259455e-19
1.500000000000000000e+02 7.618068033524825713e-11 1.523613606704965143e-10 1.523613606704965143e-10 1.256536000000000097e+00 7.778703418172546263e-15 3.434306144888541288e-19
1.510000000000000000e+02 7.618103140189966852e-11 1.523620628037993370e-10 1.523620628037993370e-10 1.249289000000000094e+00 7.676923166500304122e-15 3.344773077074025695e-19
1.520000000000000000e+02 7.618138479512974171e-11 1.523627695902594834e-10 1.523627695902594834e-10 1.242040999999999951e+00 7.577137186188079361e-15 3.258142924917474479e-19
1.530000000000000000e+02 7.618174051497082723e-11 1.523634810299416545e-10 1.523634810299416545e-10 1.234833999999999987e+00 7.479293645950844253e-15 3.174303389334879848e-19
1.540000000000000000e+02 7.618209856145550824e-11 1.523641971229110165e-10 1.523641971229110165e-10 1.227646999999999933e+00 7.383342388439675874e-15 3.093147209233211356e-19
1.550000000000000000e+02 7.618245893461657469e-11 1.523649178692331494e-10 1.523649178692331494e-10 1.220482000000000067e+00 7.289234865767223468e-15 3.014571904783797833e-19
1.560000000000000000e+02 7.618282163448701042e-11 1.523656432689740208e-10 1.523656432689740208e-10 1.213300000000000045e+00 7.196924077912350868e-15 2.938479535322697541e-19
1.570000000000000000e+02 7.618318666110007065e-11 1.523663733222001413e-10 1.523663733222001413e-10 1.206180000000000030e+00 7.106364513857856952e-15 2.864776470957775002e-19
1.580000000000000000e+02 7.618355401448913990e-11 1.523671080289782798e-10 1.523671080289782798e-10 1.199063999999999908e+00 7.017644147709239657e-15 2.793425741465344533e-19
1.590000000000000000e+02 7.618392369468788699e-11 1.523678473893757740e-10 1.523678473893757740e-10 1.191953999999999958e+00 6.930714490175749674e-15 2.724337456830089925e-19
1.600000000000000000e+02 7.618429570173016171e-11 1.523685914034603234e-10 1.523685914034603234e-10 1.184868999999999950e+00 6.845400405774835244e-15 2.657375933918802612e-19
1.610000000000000000e+02 7.618467003565003355e-11 1.523693400713000671e-10 1.523693400713000671e-10 1.177810000000000024e+00 6.761662053823158303e-15 2.592463021939712475e-19
1.620000000000000000e+02 7.618504669648177882e-11 1.523700933929635576e-10 1.523700933929635576e-10 1.170759000000000105e+00 6.679460814332276304e-15 2.529523901511882361e-19
1.630000000000000000e+02 7.618542568425989352e-11 1.523708513685197870e-10 1.523708513685197870e-10 1.163751999999999898e+00 6.598759243427857903e-15 2.468486923323304812e-19
1.640000000000000000e+02 7.618580699901908048e-11 1.523716139980381610e-10 1.523716139980381610e-10 1.156719999999999970e+00 6.519521030654444227e-15 2.409283455526402251e-19
1.650000000000000000e+02 7.618619064079427515e-11 1.523723812815885503e-10 1.523723812815885503e-10 1.149732999999999894e+00 6.441710958075341236e-15 2.351847739348426783e-19
1.660000000000000000e+02 7.618657660962059393e-11 1.523731532192411879e-10 1.523731532192411879e-10 1.142757000000000023e+00 6.365294861082114869e-15 2.296116752428437677e-19
