#ell    N_ell^TT    N_ell^EE    N_ell^BB    C_ell^TT(delensed)  N_ell^dd    N_ell^phiphi
5.000000000000000000e+01 8.461924253072135855e-12 1.692384850614427171e-11 1.692384850614427171e-11 3.624976999999999894e+00 2.297100388532278968e-14 9.008236817773642415e-18
5.100000000000000000e+01 8.461937423698502712e-12 1.692387484739700542e-11 1.692387484739700542e-11 3.535035999999999845e+00 2.207971390191238194e-14 8.325683975080084719e-18
5.200000000000000000e+01 8.461950852593551294e-12 1.692390170518710259e-11 1.692390170518710259e-11 3.450105999999999895e+00 2.123933461791182473e-14 7.706580050040575717e-18
5.300000000000000000e+01 8.461964539758511061e-12 1.692392907951702212e-11 1.692392907951702212e-11 3.369012000000000118e+00 2.044606072073502257e-14 7.143976492220483129e-18
5.400000000000000000e+01 8.461978485194637326e-12 1.692395697038927465e-11 1.692395697038927465e-11 3.291357000000000088e+00 1.969643591882865375e-14 6.631796605666214000e-18
5.500000000000000000e+01 8.461992688903203171e-12 1.692398537780640634e-11 1.692398537780640634e-11 3.217385999999999857e+00 1.898731521928851090e-14 6.164712733535230645e-18
5.600000000000000000e+01 8.462007150885512374e-12 1.692401430177102475e-11 1.692401430177102475e-11 3.147299999999999986e+00 1.831583187782169996e-14 5.738042568239880922e-18
5.700000000000000000e+01 8.462021871142886487e-12 1.692404374228577297e-11 1.692404374228577297e-11 3.080693000000000126e+00 1.767936837116691961e-14 5.347661334291265010e-18
5.800000000000000000e+01 8.462036849676676140e-12 1.692407369935335228e-11 1.692407369935335228e-11 3.017336999999999936e+00 1.707553084203894813e-14 4.989927189374327001e-18
5.900000000000000000e+01 8.462052086488251350e-12 1.692410417297650270e-11 1.692410417297650270e-11 2.956758999999999915e+00 1.650212654982379019e-14 4.661617669441748640e-18
6.000000000000000000e+01 8.462067581579006370e-12 1.692413516315801274e-11 1.692413516315801274e-11 2.898791999999999813e+00 1.595714392966954663e-14 4.359875390620095047e-18
6.100000000000000000e+01 8.462083334950361301e-12 1.692416666990072260e-11 1.692416666990072260e-11 2.843774999999999942e+00 1.543873492075212742e-14 4.082161533778986261e-18
6.200000000000000000e+01 8.462099346603758861e-12 1.692419869320751772e-11 1.692419869320751772e-11 2.790563999999999822e+00 1.494519927333055190e-14 3.826215891789695902e-18
6.300000000000000000e+01 8.462115616540662774e-12 1.692423123308132555e-11 1.692423123308132555e-11 2.739418999999999826e+00 1.447497058535319600e-14 3.590022466605454783e-18
6.400000000000000000e+01 8.462132144762564225e-12 1.692426428952512845e-11 1.692426428952512845e-11 2.690674000000000010e+00 1.402660385414545348e-14 3.371779772631118893e-18
6.500000000000000000e+01 8.462148931270977020e-12 1.692429786254195404e-11 1.692429786254195404e-11 2.643638000000000154e+00 1.359876435817148996e-14 3.169875141764916245e-18
6.600000000000000000e+01 8.462165976067435967e-12 1.692433195213487193e-11 1.692433195213487193e-11 2.598644000000000176e+00 1.319021770889564562e-14 2.982862439822624401e-18
6.700000000000000000e+01 8.462183279153506569e-12 1.692436655830701314e-11 1.692436655830701314e-11 2.555365999999999804e+00 1.279982093409411279e-14 2.809442698440323349e-18
6.800000000000000000e+01 8.462200840530767256e-12 1.692440168106153451e-11 1.692440168106153451e-11 2.514111000000000207e+00 1.242670199059178550e-14 2.648487210271054164e-18
6.900000000000000000e+01 8.462218660200828768e-12 1.692443732040165754e-11 1.692443732040165754e-11 2.474466000000000054e+00 1.206986113798984580e-14 2.498936053414046912e-18
7.000000000000000000e+01 8.462236738165321231e-12 1.692447347633064246e-11 1.692447347633064246e-11 2.436532000000000142e+00 1.172819294009961226e-14 2.359797372253443135e-18
7.100000000000000000e+01 8.462255074425903855e-12 1.692451014885180771e-11 1.692451014885180771e-11 2.400028999999999968e+00 1.140084896075797784e-14 2.230213020492562226e-18
7.200000000000000000e+01 8.462273668984250387e-12 1.692454733796850077e-11 1.692454733796850077e-11 2.364881000000000011e+00 1.108703925789174372e-14 2.109406251501473234e-18
7.300000000000000000e+01 8.462292521842066887e-12 1.692458504368413377e-11 1.692458504368413377e-11 2.330931000000000086e+00 1.078602760973498484e-14 1.996673011798405173e-18
7.400000000000000000e+01 8.462311633001078803e-12 1.692462326600215761e-11 1.692462326600215761e-11 2.298121000000000080e+00 1.049712718948575021e-14 1.891374268375810724e-18
7.500000000000000000e+01 8.462331002463034199e-12 1.692466200492606840e-11 1.692466200492606840e-11 2.266477000000000075e+00 1.021969664089561962e-14 1.792929235244845454e-18
7.600000000000000000e+01 8.462350630229708606e-12 1.692470126045941721e-11 1.692470126045941721e-11 2.235862000000000016e+00 9.953136512873636955e-15 1.700809383607935298e-18
7.700000000000000000e+01 8.462370516302898557e-12 1.692474103260579711e-11 1.692474103260579711e-11 2.206304999999999961e+00 9.696886016052930917e-15 1.614533136205949200e-18
7.800000000000000000e+01 8.462390660684424819e-12 1.692478132136884964e-11 1.692478132136884964e-11 2.177831999999999990e+00 9.450420068515517039e-15 1.533661160096643426e-18
7.900000000000000000e+01 8.462411063376130776e-12 1.692482212675226155e-11 1.692482212675226155e-11 2.150239000000000011e+00 9.213246601583633725e-15 1.457792183794878753e-18
8.000000000000000000e+01 8.462431724379888894e-12 1.692486344875977779e-11 1.692486344875977779e-11 2.123632999999999882e+00 8.984904099837922780e-15 1.386559274666346088e-18
8.100000000000000000e+01 8.462452643697582947e-12 1.692490528739516589e-11 1.692490528739516589e-11 2.097894999999999843e+00 8.764959352375483097e-15 1.319626520983963216e-18
8.200000000000000000e+01 8.462473821331135485e-12 1.692494764266227097e-11 1.692494764266227097e-11 2.073053999999999952e+00 8.553005394828207944e-15 1.256686070353836185e-18
8.300000000000000000e+01 8.462495257282483596e-12 1.692499051456496719e-11 1.692499051456496719e-11 2.048999999999999932e+00 8.348659623868561582e-15 1.197455482482581839e-18
8.400000000000000000e+01 8.462516951553588603e-12 1.692503390310717721e-11 1.692503390310717721e-11 2.025764999999999816e+00 8.151562067875976131e-15 1.141675359646495095e-18
8.500000000000000000e+01 8.462538904146439294e-12 1.692507780829287859e-11 1.692507780829287859e-11 2.003182999999999936e+00 7.961373799155199724e-15 1.089107222866648424e-18
8.600000000000000000e+01 8.462561115063043843e-12 1.692512223012608769e-11 1.692512223012608769e-11 1.981290999999999913e+00 7.777775474617705351e-15 1.039531605802954415e-18
8.700000000000000000e+01 8.462583584305433044e-12 1.692516716861086609e-11 1.692516716861086609e-11 1.960242999999999958e+00 7.600465993183230612e-15 9.927463418473395052e-19
8.800000000000000000e+01 8.462606311875671617e-12 1.692521262375134323e-11 1.692521262375134323e-11 1.939642000000000088e+00 7.429161259352611021e-15 9.485650228999759586e-19
8.900000000000000000e+01 8.462629297775835591e-12 1.692525859555167118e-11 1.692525859555167118e-11 1.919766000000000084e+00 7.263593043463467384e-15 9.068156109192842220e-19
9.000000000000000000e+01 8.462652542008030076e-12 1.692530508401606015e-11 1.692530508401606015e-11 1.900466999999999906e+00 7.103507930083951869e-15 8.673391856024361464e-19
9.100000000000000000e+01 8.462676044574384417e-12 1.692535208914876883e-11 1.692535208914876883e-11 1.881666999999999978e+00 6.948792159610734475e-15 8.300038413295190900e-19
9.200000000000000000e+01 8.462699805477048960e-12 1.692539961095409792e-11 1.692539961095409792e-11 1.863458000000000059e+00 6.799087637684429209e-15 7.946572741566654921e-19
9.300000000000000000e+01 8.462723824718201516e-12 1.692544764943640303e-11 1.692544764943640303e-11 1.845814000000000066e+00 6.654180131093338694e-15 7.611736594707548397e-19
9.400000000000000000e+01 8.462748102300039283e-12 1.692549620460007857e-11 1.692549620460007857e-11 1.828554999999999930e+00 6.513866736490019484e-15 7.294363646685352479e-19
9.500000000000000000e+01 8.462772638224788542e-12 1.692554527644957708e-11 1.692554527644957708e-11 1.811824000000000101e+00 6.377955168807903463e-15 6.993371895622701412e-19
9.600000000000000000e+01 8.462797432494691726e-12 1.692559486498938345e-11 1.692559486498938345e-11 1.795396999999999910e+00 6.246263101281477018e-15 6.707756766840074296e-19
9.700000000000000000e+01 8.462822485112021967e-12 1.692564497022404393e-11 1.692564497022404393e-11 1.779562000000000088e+00 6.118617552836824735e-15 6.436584844137202564e-19
9.800000000000000000e+01 8.462847796079071783e-12 1.692569559215814357e-11 1.692569559215814357e-11 1.764148000000000049e+00 5.994854319006044715e-15 6.178988166363681822e-19
9.900000000000000000e+01 8.462873365398159541e-12 1.692574673079631908e-11 1.692574673079631908e-11 1.749044999999999961e+00 5.874817442867003677e-15 5.934159033198993723e-19
1.000000000000000000e+02 8.462899193071626227e-12 1.692579838614325245e-11 1.692579838614325245e-11 1.734380999999999950e+00 5.758358722822997311e-15 5.701345270121779703e-19
1.010000000000000000e+02 8.462925279101837062e-12 1.692585055820367412e-11 1.692585055820367412e-11 1.720048999999999939e+00 5.645337254319370067e-15 5.479845907900766449e-19
1.020000000000000000e+02 8.462951623491179882e-12 1.692590324698235976e-11 1.692590324698235976e-11 1.706260000000000110e+00 5.535619002848990083e-15 5.269007236673320490e-19
1.030000000000000000e+02 8.462978226242066759e-12 1.692595645248413352e-11 1.692595645248413352e-11 1.692641000000000062e+00 5.429076405828606985e-15 5.068219198869125280e-19
1.040000000000000000e+02 8.463005087356937230e-12 1.692601017471387446e-11 1.692601017471387446e-11 1.679359999999999964e+00 5.325588001136471862e-15 4.876912088952813043e-19
1.050000000000000000e+02 8.463032206838245372e-12 1.692606441367649074e-11 1.692606441367649074e-11 1.666365000000000096e+00 5.225038080289894302e-15 4.694553531257766939e-19
1.060000000000000000e+02 8.463059584688477573e-12 1.692611916937695515e-11 1.692611916937695515e-11 1.653685999999999989e+00 5.127316364412351207e-15 4.520645710114927866e-19
1.070000000000000000e+02 8.463087220910141224e-12 1.692617444182028245e-11 1.692617444182028245e-11 1.641151000000000026e+00 5.032317701294502715e-15 4.354722829088355432e-19
1.080000000000000000e+02 8.463115115505763104e-12 1.692623023101152621e-11 1.692623023101152621e-11 1.628996000000000111e+00 4.939941781994225415e-15 4.196348778452451444e-19
1.090000000000000000e+02 8.463143268477902303e-12 1.692628653695580461e-11 1.692628653695580461e-11 1.617088999999999999e+00 4.850092875548436774e-15 4.045114992117128435e-19
1.100000000000000000e+02 8.463171679829134066e-12 1.692634335965826813e-11 1.692634335965826813e-11 1.605385999999999980e+00 4.762679580485784087e-15 3.900638477056334512e-19
1.110000000000000000e+02 8.463200349562062721e-12 1.692640069912412544e-11 1.692640069912412544e-11 1.593917999999999946e+00 4.677614591935014129e-15 3.762559999947726690e-19
1.120000000000000000e+02 8.463229277679308749e-12 1.692645855535861750e-11 1.692645855535861750e-11 1.582678999999999947e+00 4.594814483220273189e-15 3.630542417209444847e-19
1.130000000000000000e+02 8.463258464183523329e-12 1.692651692836704666e-11 1.692651692836704666e-11 1.571698999999999957e+00 4.514223520869200447e-15 3.504287782075143743e-19
1.140000000000000000e+02 8.463287909077380257e-12 1.692657581815476051e-11 1.692657581815476051e-11 1.560896999999999979e+00 4.435764037160549783e-15 3.383496595850915144e-19
1.150000000000000000e+02 8.463317612363574334e-12 1.692663522472714867e-11 1.692663522472714867e-11 1.550340999999999969e+00 4.359338640112654663e-15 3.267870045061959902e-19
1.160000000000000000e+02 8.463347574044822976e-12 1.692669514808964595e-11 1.692669514808964595e-11 1.539917999999999898e+00 4.284877562671835566e-15 3.157145271641493650e-19
1.170000000000000000e+02 8.463377794123875913e-12 1.692675558824775183e-11 1.692675558824775183e-11 1.529762999999999984e+00 4.212314004551893949e-15 3.051074898270240301e-19
1.180000000000000000e+02 8.463408272603497414e-12 1.692681654520699483e-11 1.692681654520699483e-11 1.519800000000000040e+00 4.141583982093474153e-15 2.949425994939092808e-19
1.190000000000000000e+02 8.463439009486475983e-12 1.692687801897295197e-11 1.692687801897295197e-11 1.509957999999999911e+00 4.072626186914840700e-15 2.851979122489383921e-19
1.200000000000000000e+02 8.463470004775627589e-12 1.692694000955125518e-11 1.692694000955125518e-11 1.500299999999999967e+00 4.005381852770571873e-15 2.758527446811688209e-19
1.210000000000000000e+02 8.463501258473794048e-12 1.692700251694758810e-11 1.692700251694758810e-11 1.490758000000000028e+00 3.939794630077915815e-15 2.668875917950085342e-19
1.220000000000000000e+02 8.463532770583831719e-12 1.692706554116766344e-11 1.692706554116766344e-11 1.481360999999999928e+00 3.875810467610225638e-15 2.582840508869935656e-19
1.230000000000000000e+02 8.463564541108630888e-12 1.692712908221726178e-11 1.692712908221726178e-11 1.472107000000000054e+00 3.813377500893356683e-15 2.500247509109202988e-19
1.240000000000000000e+02 8.463596570051096380e-12 1.692719314010219276e-11 1.692719314010219276e-11 1.462990999999999930e+00 3.752445946874460129e-15 2.420932868951264846e-19
1.250000000000000000e+02 8.463628857414163716e-12 1.692725771482832743e-11 1.692725771482832743e-11 1.453982000000000108e+00 3.692968004463452408e-15 2.344741590135525417e-19
1.260000000000000000e+02 8.463661403200791038e-12 1.692732280640158208e-11 1.692732280640158208e-11 1.445106999999999919e+00 3.634897760575922466e-15 2.271527159465018307e-19
1.270000000000000000e+02 8.463694207413954256e-12 1.692738841482790851e-11 1.692738841482790851e-11 1.436334000000000000e+00 3.578191101332348667e-15 2.201151021981021355e-19
1.280000000000000000e+02 8.463727270056661593e-12 1.692745454011332319e-11 1.692745454011332319e-11 1.427662999999999904e+00 3.522805628092781386e-15 2.133482090656965348e-19
1.290000000000000000e+02 8.463760591131937430e-12 1.692752118226387486e-11 1.692752118226387486e-11 1.419119000000000019e+00 3.468700578028313199e-15 2.068396289820103255e-19
1.300000000000000000e+02 8.463794170642835225e-12 1.692758834128567045e-11 1.692758834128567045e-11 1.410673000000000066e+00 3.415836748951349941e-15 2.005776129742425112e-19
1.310000000000000000e+02 8.463828008592427825e-12 1.692765601718485565e-11 1.692765601718485565e-11 1.402322999999999986e+00 3.364176428145666501e-15 1.945510310054167522e-19
1.320000000000000000e+02 8.463862104983815541e-12 1.692772420996763108e-11 1.692772420996763108e-11 1.394095000000000084e+00 3.313683324954827882e-15 1.887493349826171988e-19
1.330000000000000000e+02 8.463896459820119690e-12 1.692779291964023938e-11 1.692779291964023938e-11 1.385933000000000082e+00 3.264322506903838193e-15 1.831625242343080650e-19
1.340000000000000000e+02 8.463931073104487433e-12 1.692786214620897487e-11 1.692786214620897487e-11 1.377863000000000060e+00 3.216060339143925758e-15 1.777811132749544342e-19
1.350000000000000000e+02 8.463965944840088553e-12 1.692793188968017711e-11 1.692793188968017711e-11 1.369884000000000102e+00 3.168864427024340515e-15 1.725961016897788977e-19
1.360000000000000000e+02 8.464001075030113835e-12 1.692800215006022767e-11 1.692800215006022767e-11 1.361944000000000043e+00 3.122753792806951908e-15 1.676016419497075992e-19
1.370000000000000000e+02 8.464036463677784758e-12 1.692807292735556952e-11 1.692807292735556952e-11 1.354090999999999934e+00 3.077646521051279490e-15 1.627867619301427839e-19
1.380000000000000000e+02 8.464072110786335730e-12 1.692814422157267146e-11 1.692814422157267146e-11 1.346302000000000110e+00 3.033513679492440574e-15 1.581437639189052451e-19
1.390000000000000000e+02 8.464108016359036698e-12 1.692821603271807340e-11 1.692821603271807340e-11 1.338526000000000105e+00 2.990327371687450685e-15 1.536653325635894641e-19
1.400000000000000000e+02 8.464144180399172150e-12 1.692828836079834430e-11 1.692828836079834430e-11 1.330859999999999932e+00 2.948060692821586936e-15 1.493445133141634509e-19
1.410000000000000000e+02 8.464180602910055656e-12 1.692836120582011131e-11 1.692836120582011131e-11 1.323207999999999940e+00 2.906687687699239766e-15 1.451746922235161258e-19
1.420000000000000000e+02 8.464217283895023404e-12 1.692843456779004681e-11 1.692843456779004681e-11 1.315639999999999921e+00 2.866183310796699184e-15 1.411495770115581297e-19
1.430000000000000000e+02 8.464254223357432583e-12 1.692850844671486517e-11 1.692850844671486517e-11 1.308130999999999933e+00 2.826523388262014201e-15 1.372631793056533690e-19
1.440000000000000000e+02 8.464291421300666233e-12 1.692858284260133247e-11 1.692858284260133247e-11 1.300637999999999961e+00 2.787684581754202945e-15 1.335097979767338683e-19
1.450000000000000000e+02 8.464328877728131627e-12 1.692865775545626325e-11 1.692865775545626325e-11 1.293182000000000054e+00 2.749644354020774190e-15 1.298840034964938096e-19
1.460000000000000000e+02 8.464366592643257041e-12 1.692873318528651408e-11 1.692873318528651408e-11 1.285830000000000028e+00 2.712380936118683589e-15 1.263806232466071908e-19
1.470000000000000000e+02 8.464404566049498217e-12 1.692880913209899643e-11 1.692880913209899643e-11 1.278448999999999947e+00 2.675873296189672485e-15 1.229947277160173007e-19
1.480000000000000000e+02 8.464442797950331896e-12 1.692888559590066379e-11 1.692888559590066379e-11 1.271106999999999987e+00 2.640101109706301408e-15 1.197216175270406835e-19
1.490000000000000000e+02 8.464481288349259057e-12 1.692896257669851811e-11 1.692896257669851811e-11 1.263824000000000058e+00 2.605044731110048542e-15 1.165568112353489250e-19
1.500000000000000000e+02 8.464520037249806527e-12 1.692904007449961305e-11 1.692904007449961305e-11 1.256537999999999933e+00 2.570685166767514694e-15 1.134960338528704141e-19
1.510000000000000000e+02 8.464559044655518903e-12 1.692911808931103781e-11 1.692911808931103781e-11 1.249290999999999929e+00 2.537004049175199842e-15 1.105352060463227501e-19
1.520000000000000000e+02 8.464598310569969865e-12 1.692919662113993973e-11 1.692919662113993973e-11 1.242043000000000008e+00 2.503983612347384460e-15 1.076704339674657840e-19
1.530000000000000000e+02 8.464637834996758941e-12 1.692927566999351788e-11 1.692927566999351788e-11 1.234836000000000045e+00 2.471606668325509560e-15 1.048979996742852764e-19
1.540000000000000000e+02 8.464677617939500198e-12 1.692935523587900040e-11 1.692935523587900040e-11 1.227648999999999990e+00 2.439856584751020504e-15 1.022143521051956633e-19
1.550000000000000000e+02 8.464717659401841633e-12 1.692943531880368327e-11 1.692943531880368327e-11 1.220483999999999902e+00 2.408717263447005350e-15 9.961609857100932262e-20
1.560000000000000000e+02 8.464757959387445781e-12 1.692951591877489156e-11 1.692951591877489156e-11 1.213302000000000103e+00 2.378173119957094622e-15 9.709999673187548785e-20
1.570000000000000000e+02 8.464798517900007491e-12 1.692959703580001498e-11 1.692959703580001498e-11 1.206182000000000087e+00 2.348209063993034162e-15 9.466294702866379390e-20
1.580000000000000000e+02 8.464839334943237767e-12 1.692967866988647553e-11 1.692967866988647553e-11 1.199065999999999965e+00 2.318851170060853902e-15 9.230360520901416250e-20
1.590000000000000000e+02 8.464880410520876691e-12 1.692976082104175338e-11 1.692976082104175338e-11 1.191956000000000016e+00 2.290083660485970327e-15 9.001901181155543204e-20
1.600000000000000000e+02 8.464921744636683736e-12 1.692984348927336747e-11 1.692984348927336747e-11 1.184871999999999925e+00 2.261851643793578020e-15 8.780479983670722109e-20
1.610000000000000000e+02 8.464963337294449070e-12 1.692992667458889814e-11 1.692992667458889814e-11 1.177812000000000081e+00 2.234141890972266438e-15 8.565838091297700149e-20
1.620000000000000000e+02 8.465005188497974167e-12 1.693001037699594833e-11 1.693001037699594833e-11 1.170760999999999941e+00 2.206941579211259431e-15 8.357727710411495854e-20
1.630000000000000000e+02 8.465047298251099280e-12 1.693009459650219856e-11 1.693009459650219856e-11 1.163755000000000095e+00 2.180238277024516080e-15 8.155911555530884799e-20
1.640000000000000000e+02 8.465089666557674353e-12 1.693017933311534871e-11 1.693017933311534871e-11 1.156722999999999946e+00 2.154019930006377404e-15 7.960162342965178841e-20
1.650000000000000000e+02 8.465132293421584871e-12 1.693026458684316974e-11 1.693026458684316974e-11 1.149736000000000091e+00 2.128274847188300629e-15 7.770262311749911177e-20
1.660000000000000000e+02 8.465175178846732479e-12 1.693035035769346496e-11 1.693035035769346496e-11 1.142759999999999998e+00 2.102991687967911241e-15 7.586002770247136432e-20
