#ell    N_ell^TT    N_ell^EE    N_ell^BB    C_ell^TT(delensed)  N_ell^dd    N_ell^phiphi
3.100000000000000000e+01 8.461723080758500809e-14 1.692344616151700162e-13 1.692344616151700162e-13 7.034748999999999697e+00 1.451305350156424687e-14 1.463009425560912053e-17
3.200000000000000000e+01 8.461731344482066052e-14 1.692346268896413210e-13 1.692346268896413210e-13 6.710645999999999667e+00 1.362020746614711357e-14 1.289792373688173629e-17
3.300000000000000000e+01 8.461739866455444879e-14 1.692347973291088976e-13 1.692347973291088976e-13 6.413549999999999862e+00 1.280729150553728569e-14 1.141469831153055694e-17
3.400000000000000000e+01 8.461748646679418580e-14 1.692349729335883716e-13 1.692349729335883716e-13 6.140130000000000088e+00 1.206504189245972724e-14 1.013869066593254405e-17
3.500000000000000000e+01 8.461757685154788636e-14 1.692351537030957727e-13 1.692351537030957727e-13 5.887948999999999877e+00 1.138549908562286671e-14 9.036110385414973227e-18
3.600000000000000000e+01 8.461766981882385561e-14 1.692353396376477112e-13 1.692353396376477112e-13 5.654531999999999670e+00 1.076179344617028566e-14 8.079424509136850386e-18
3.700000000000000000e+01 8.461776536863060062e-14 1.692355307372612012e-13 1.692355307372612012e-13 5.437745999999999746e+00 1.018797093266758797e-14 7.246067519678227707e-18
3.800000000000000000e+01 8.461786350097685566e-14 1.692357270019537113e-13 1.692357270019537113e-13 5.236985999999999919e+00 9.658850472116141733e-15 6.517442963641120736e-18
3.900000000000000000e+01 8.461796421587159480e-14 1.692359284317431896e-13 1.692359284317431896e-13 5.050686999999999927e+00 9.169906595049029840e-15 5.878145253236557823e-18
4.000000000000000000e+01 8.461806751332409506e-14 1.692361350266481901e-13 1.692361350266481901e-13 4.876606999999999914e+00 8.717172346821634426e-15 5.315348991964411389e-18
4.100000000000000000e+01 8.461817339334374703e-14 1.692363467866874941e-13 1.692363467866874941e-13 4.714183000000000234e+00 8.297158568329259234e-15 4.818326694732438536e-18
4.200000000000000000e+01 8.461828185594028211e-14 1.692365637118805642e-13 1.692365637118805642e-13 4.561582999999999721e+00 7.906786466270058056e-15 4.378065595941338522e-18
4.300000000000000000e+01 8.461839290112363362e-14 1.692367858022472672e-13 1.692367858022472672e-13 4.418465999999999561e+00 7.543331029973549552e-15 3.986961432332743343e-18
4.400000000000000000e+01 8.461850652890393686e-14 1.692370130578078737e-13 1.692370130578078737e-13 4.283529999999999838e+00 7.204373345667842687e-15 3.638572396801940894e-18
4.500000000000000000e+01 8.461862273929161740e-14 1.692372454785832348e-13 1.692372454785832348e-13 4.157219999999999693e+00 6.887760244427083142e-15 3.327420407935789028e-18
4.600000000000000000e+01 8.461874153229732804e-14 1.692374830645946561e-13 1.692374830645946561e-13 4.038565000000000182e+00 6.591734141225164459e-15 3.048905708244757101e-18
4.700000000000000000e+01 8.461886290793192348e-14 1.692377258158638470e-13 1.692377258158638470e-13 3.926501000000000019e+00 6.314397608730540429e-15 2.798935110252899214e-18
4.800000000000000000e+01 8.461898686620652353e-14 1.692379737324130471e-13 1.692379737324130471e-13 3.820305999999999980e+00 6.054209687491163848e-15 2.574068744681617146e-18
4.900000000000000000e+01 8.461911340713247514e-14 1.692382268142649503e-13 1.692382268142649503e-13 3.719749000000000194e+00 5.809785027140781727e-15 2.371340827404400962e-18
5.000000000000000000e+01 8.461924253072136512e-14 1.692384850614427302e-13 1.692384850614427302e-13 3.624976999999999894e+00 5.579875403475587339e-15 2.188186432735524352e-18
5.100000000000000000e+01 8.461937423698503268e-14 1.692387484739700654e-13 1.692387484739700654e-13 3.535035999999999845e+00 5.363353747018351101e-15 2.022380749252771807e-18
5.200000000000000000e+01 8.461950852593551899e-14 1.692390170518710380e-13 1.692390170518710380e-13 3.450105999999999895e+00 5.159200300488814349e-15 1.871988498000295350e-18
5.300000000000000000e+01 8.461964539758511768e-14 1.692392907951702354e-13 1.692392907951702354e-13 3.369012000000000118e+00 4.966490586936900299e-15 1.735321658608280989e-18
5.400000000000000000e+01 8.461978485194637477e-14 1.692395697038927495e-13 1.692395697038927495e-13 3.291357000000000088e+00 4.784384922832213145e-15 1.610904014421620734e-18
5.500000000000000000e+01 8.461992688903203827e-14 1.692398537780640765e-13 1.692398537780640765e-13 3.217385999999999857e+00 4.612119253477367331e-15 1.497441316064080289e-18
5.600000000000000000e+01 8.462007150885513384e-14 1.692401430177102677e-13 1.692401430177102677e-13 3.147299999999999986e+00 4.448997123565491981e-15 1.393796091342572529e-18
5.700000000000000000e+01 8.462021871142886386e-14 1.692404374228577277e-13 1.692404374228577277e-13 3.080693999999999821e+00 4.294382624991353788e-15 1.298966311249653309e-18
5.800000000000000000e+01 8.462036849676677149e-14 1.692407369935335430e-13 1.692407369935335430e-13 3.017338000000000076e+00 4.147694188309516232e-15 1.212067267185714700e-18
5.900000000000000000e+01 8.462052086488252612e-14 1.692410417297650522e-13 1.692410417297650522e-13 2.956758999999999915e+00 4.008399104436764730e-15 1.132316131196826314e-18
6.000000000000000000e+01 8.462067581579007481e-14 1.692413516315801496e-13 1.692413516315801496e-13 2.898791999999999813e+00 3.876008680061396144e-15 1.059018765044097274e-18
6.100000000000000000e+01 8.462083334950361705e-14 1.692416666990072341e-13 1.692416666990072341e-13 2.843774999999999942e+00 3.750073944345698940e-15 9.915584199750659098e-19
6.200000000000000000e+01 8.462099346603759215e-14 1.692419869320751843e-13 1.692419869320751843e-13 2.790563999999999822e+00 3.630181836372563364e-15 9.293860308173484778e-19
6.300000000000000000e+01 8.462115616540664137e-14 1.692423123308132827e-13 1.692423123308132827e-13 2.739418999999999826e+00 3.515951812783782000e-15 8.720118583293108712e-19
6.400000000000000000e+01 8.462132144762565840e-14 1.692426428952513168e-13 1.692426428952513168e-13 2.690675000000000150e+00 3.407032823504772875e-15 8.189982748809550239e-19
6.500000000000000000e+01 8.462148931270977676e-14 1.692429786254195535e-13 1.692429786254195535e-13 2.643638000000000154e+00 3.303100610608316144e-15 7.699535222863208226e-19
6.600000000000000000e+01 8.462165976067436977e-14 1.692433195213487395e-13 1.692433195213487395e-13 2.598644000000000176e+00 3.203855291451597565e-15 7.245262983834458407e-19
6.700000000000000000e+01 8.462183279153506317e-14 1.692436655830701263e-13 1.692436655830701263e-13 2.555366999999999944e+00 3.109019192401868788e-15 6.824010518880309489e-19
6.800000000000000000e+01 8.462200840530767206e-14 1.692440168106153441e-13 1.692440168106153441e-13 2.514111000000000207e+00 3.018371409022273882e-15 6.433016643269978260e-19
6.900000000000000000e+01 8.462218660200828919e-14 1.692443732040165784e-13 1.692443732040165784e-13 2.474466000000000054e+00 2.931669883349796653e-15 6.069709903415727708e-19
7.000000000000000000e+01 8.462236738165322190e-14 1.692447347633064438e-13 1.692447347633064438e-13 2.436532000000000142e+00 2.848655325499292234e-15 5.731700856135396260e-19
7.100000000000000000e+01 8.462255074425904259e-14 1.692451014885180852e-13 1.692451014885180852e-13 2.400028999999999968e+00 2.769121550789051057e-15 5.416904442075608467e-19
7.200000000000000000e+01 8.462273668984251295e-14 1.692454733796850259e-13 1.692454733796850259e-13 2.364881000000000011e+00 2.692876590202530877e-15 5.123433390796291653e-19
7.300000000000000000e+01 8.462292521842068503e-14 1.692458504368413701e-13 1.692458504368413701e-13 2.330931000000000086e+00 2.619741530196319836e-15 4.849577064413773008e-19
7.400000000000000000e+01 8.462311633001078752e-14 1.692462326600215750e-13 1.692462326600215750e-13 2.298121000000000080e+00 2.549549461496312038e-15 4.593782813506868453e-19
7.500000000000000000e+01 8.462331002463035209e-14 1.692466200492607042e-13 1.692466200492607042e-13 2.266477000000000075e+00 2.482144525336013047e-15 4.354639518133356017e-19
7.600000000000000000e+01 8.462350630229708707e-14 1.692470126045941741e-13 1.692470126045941741e-13 2.235862000000000016e+00 2.417381046949007140e-15 4.130863033063922098e-19
7.700000000000000000e+01 8.462370516302899113e-14 1.692474103260579823e-13 1.692474103260579823e-13 2.206304999999999961e+00 2.355122747310483460e-15 3.921283295555250369e-19
7.800000000000000000e+01 8.462390660684425223e-14 1.692478132136885045e-13 1.692478132136885045e-13 2.177831999999999990e+00 2.295242025154956173e-15 3.724832887301129723e-19
7.900000000000000000e+01 8.462411063376131079e-14 1.692482212675226216e-13 1.692482212675226216e-13 2.150240000000000151e+00 2.237619302199735074e-15 3.540536870569201104e-19
8.000000000000000000e+01 8.462431724379888490e-14 1.692486344875977698e-13 1.692486344875977698e-13 2.123634000000000022e+00 2.182142425294018668e-15 3.367503742737682846e-19
8.100000000000000000e+01 8.462452643697584412e-14 1.692490528739516882e-13 1.692490528739516882e-13 2.097895999999999983e+00 2.128706119906883787e-15 3.204917374144661076e-19
8.200000000000000000e+01 8.462473821331136091e-14 1.692494764266227218e-13 1.692494764266227218e-13 2.073053999999999952e+00 2.077211489976789160e-15 3.052029811896546157e-19
8.300000000000000000e+01 8.462495257282484757e-14 1.692499051456496951e-13 1.692499051456496951e-13 2.048999999999999932e+00 2.027565559681579392e-15 2.908154847506567765e-19
8.400000000000000000e+01 8.462516951553589310e-14 1.692503390310717862e-13 1.692503390310717862e-13 2.025764999999999816e+00 1.979680853160929458e-15 2.772662259329032882e-19
8.500000000000000000e+01 8.462538904146440203e-14 1.692507780829288041e-13 1.692507780829288041e-13 2.003182999999999936e+00 1.933475008640761229e-15 2.644972652039344945e-19
8.600000000000000000e+01 8.462561115063043035e-14 1.692512223012608607e-13 1.692512223012608607e-13 1.981292000000000053e+00 1.888870423778518098e-15 2.524552825151721496e-19
8.700000000000000000e+01 8.462583584305433700e-14 1.692516716861086740e-13 1.692516716861086740e-13 1.960244000000000097e+00 1.845793929375335409e-15 2.410911610991817614e-19
8.800000000000000000e+01 8.462606311875672071e-14 1.692521262375134414e-13 1.692521262375134414e-13 1.939643000000000006e+00 1.804176488891319406e-15 2.303596129840806214e-19
8.900000000000000000e+01 8.462629297775835692e-14 1.692525859555167138e-13 1.692525859555167138e-13 1.919766000000000084e+00 1.763952921457915991e-15 2.202188416302017471e-19
9.000000000000000000e+01 8.462652542008031137e-14 1.692530508401606227e-13 1.692530508401606227e-13 1.900466999999999906e+00 1.725061646310642864e-15 2.106302376447671426e-19
9.100000000000000000e+01 8.462676044574385175e-14 1.692535208914877035e-13 1.692535208914877035e-13 1.881667999999999896e+00 1.687471542019129822e-15 2.015613404227340792e-19
9.200000000000000000e+01 8.462699805477048556e-14 1.692539961095409711e-13 1.692539961095409711e-13 1.863458000000000059e+00 1.651099258254591884e-15 1.929756028815558750e-19
9.300000000000000000e+01 8.462723824718202324e-14 1.692544764943640465e-13 1.692544764943640465e-13 1.845814000000000066e+00 1.615892725750873127e-15 1.848424531858697367e-19
9.400000000000000000e+01 8.462748102300040142e-14 1.692549620460008028e-13 1.692549620460008028e-13 1.828556000000000070e+00 1.581802629193664944e-15 1.771335531011943023e-19
9.500000000000000000e+01 8.462772638224789753e-14 1.692554527644957951e-13 1.692554527644957951e-13 1.811824000000000101e+00 1.548782234245644547e-15 1.698226134041276968e-19
9.600000000000000000e+01 8.462797432494692786e-14 1.692559486498938557e-13 1.692559486498938557e-13 1.795398000000000049e+00 1.516787227116165179e-15 1.628852262796569105e-19
9.700000000000000000e+01 8.462822485112022421e-14 1.692564497022404484e-13 1.692564497022404484e-13 1.779563000000000006e+00 1.485775565646412412e-15 1.562987129861574028e-19
9.800000000000000000e+01 8.462847796079072035e-14 1.692569559215814407e-13 1.692569559215814407e-13 1.764148999999999967e+00 1.455707340974928371e-15 1.500419852581868020e-19
9.900000000000000000e+01 8.462873365398160248e-14 1.692574673079632050e-13 1.692574673079632050e-13 1.749046000000000101e+00 1.426544648933006318e-15 1.440954190841420567e-19
1.000000000000000000e+02 8.462899193071625874e-14 1.692579838614325175e-13 1.692579838614325175e-13 1.734382000000000090e+00 1.398251470395573042e-15 1.384407396431260523e-19
1.010000000000000000e+02 8.462925279101836759e-14 1.692585055820367352e-13 1.692585055820367352e-13 1.720050000000000079e+00 1.370793559881857119e-15 1.330609163154588591e-19
1.020000000000000000e+02 8.462951623491179680e-14 1.692590324698235936e-13 1.692590324698235936e-13 1.706260000000000110e+00 1.344138341762079283e-15 1.279400667963144207e-19
1.030000000000000000e+02 8.462978226242067920e-14 1.692595645248413584e-13 1.692595645248413584e-13 1.692641000000000062e+00 1.318254813482371635e-15 1.230633694438360365e-19
1.040000000000000000e+02 8.463005087356937483e-14 1.692601017471387497e-13 1.692601017471387497e-13 1.679361000000000104e+00 1.293113455270756579e-15 1.184169830834026200e-19
1.050000000000000000e+02 8.463032206838245826e-14 1.692606441367649165e-13 1.692606441367649165e-13 1.666365000000000096e+00 1.268686145832817829e-15 1.139879735698847888e-19
1.060000000000000000e+02 8.463059584688478179e-14 1.692611916937695636e-13 1.692611916937695636e-13 1.653685999999999989e+00 1.244946083587228965e-15 1.097642464809759146e-19
1.070000000000000000e+02 8.463087220910141224e-14 1.692617444182028245e-13 1.692617444182028245e-13 1.641151000000000026e+00 1.221867713028946709e-15 1.057344853780673948e-19
1.080000000000000000e+02 8.463115115505764366e-14 1.692623023101152873e-13 1.692623023101152873e-13 1.628996000000000111e+00 1.199426655842065489e-15 1.018880951275964669e-19
1.090000000000000000e+02 8.463143268477903515e-14 1.692628653695580703e-13 1.692628653695580703e-13 1.617089999999999916e+00 1.177599646415400377e-15 9.821514982613847968e-20
1.100000000000000000e+02 8.463171679829134773e-14 1.692634335965826955e-13 1.692634335965826955e-13 1.605386999999999897e+00 1.156364471442098184e-15 9.470634491745276145e-20
1.110000000000000000e+02 8.463200349562063276e-14 1.692640069912412655e-13 1.692640069912412655e-13 1.593919000000000086e+00 1.135699913310322962e-15 9.135295312985222603e-20
1.120000000000000000e+02 8.463229277679308042e-14 1.692645855535861608e-13 1.692645855535861608e-13 1.582680000000000087e+00 1.115585697015474961e-15 8.814678389818861299e-20
1.130000000000000000e+02 8.463258464183523430e-14 1.692651692836704686e-13 1.692651692836704686e-13 1.571698999999999957e+00 1.096009260967694854e-15 8.508067543608871055e-20
1.140000000000000000e+02 8.463287909077380207e-14 1.692657581815476041e-13 1.692657581815476041e-13 1.560897999999999897e+00 1.076951703536512512e-15 8.214734580751430860e-20
1.150000000000000000e+02 8.463317612363574384e-14 1.692663522472714877e-13 1.692663522472714877e-13 1.550340999999999969e+00 1.058388364305394292e-15 7.933945759410751531e-20
1.160000000000000000e+02 8.463347574044823430e-14 1.692669514808964686e-13 1.692669514808964686e-13 1.539919000000000038e+00 1.040302288521250399e-15 7.665062544365239571e-20
1.170000000000000000e+02 8.463377794123876367e-14 1.692675558824775273e-13 1.692675558824775273e-13 1.529763999999999902e+00 1.022677242528697762e-15 7.407484010782976190e-20
1.180000000000000000e+02 8.463408272603497364e-14 1.692681654520699473e-13 1.692681654520699473e-13 1.519800999999999958e+00 1.005497677272527317e-15 7.160644333232639599e-20
1.190000000000000000e+02 8.463439009486475832e-14 1.692687801897295166e-13 1.692687801897295166e-13 1.509959000000000051e+00 9.887486939374850036e-16 6.924010461747093044e-20
1.200000000000000000e+02 8.463470004775628952e-14 1.692694000955125790e-13 1.692694000955125790e-13 1.500301000000000107e+00 9.724160115834939657e-16 6.697079969583291563e-20
1.210000000000000000e+02 8.463501258473794098e-14 1.692700251694758820e-13 1.692700251694758820e-13 1.490758999999999945e+00 9.564859366449745988e-16 6.479379058697836506e-20
1.220000000000000000e+02 8.463532770583832628e-14 1.692706554116766526e-13 1.692706554116766526e-13 1.481362000000000068e+00 9.409453341725423863e-16 6.270460710199535527e-20
1.230000000000000000e+02 8.463564541108631140e-14 1.692712908221726228e-13 1.692712908221726228e-13 1.472107999999999972e+00 9.257816007042541291e-16 6.069902968163218691e-20
1.240000000000000000e+02 8.463596570051096430e-14 1.692719314010219286e-13 1.692719314010219286e-13 1.462992000000000070e+00 9.109826386617106698e-16 5.877307346204584996e-20
1.250000000000000000e+02 8.463628857414164322e-14 1.692725771482832864e-13 1.692725771482832864e-13 1.453983000000000025e+00 8.965368321738432383e-16 5.692297347135512790e-20
1.260000000000000000e+02 8.463661403200790836e-14 1.692732280640158167e-13 1.692732280640158167e-13 1.445108000000000059e+00 8.824330242381087415e-16 5.514517086852322582e-20
1.270000000000000000e+02 8.463694207413954710e-14 1.692738841482790942e-13 1.692738841482790942e-13 1.436334999999999917e+00 8.686604951352098797e-16 5.343630014365218047e-20
1.280000000000000000e+02 8.463727270056661189e-14 1.692745454011332238e-13 1.692745454011332238e-13 1.427664000000000044e+00 8.552089420193081398e-16 5.179317720562670598e-20
1.290000000000000000e+02 8.463760591131938237e-14 1.692752118226387647e-13 1.692752118226387647e-13 1.419119999999999937e+00 8.420684596111370077e-16 5.021278828927471803e-20
1.300000000000000000e+02 8.463794170642835275e-14 1.692758834128567055e-13 1.692758834128567055e-13 1.410673999999999984e+00 8.292295219264169224e-16 4.869227961987181051e-20
1.310000000000000000e+02 8.463828008592428228e-14 1.692765601718485646e-13 1.692765601718485646e-13 1.402323999999999904e+00 8.166829649766048000e-16 4.722894777796696738e-20
1.320000000000000000e+02 8.463862104983815743e-14 1.692772420996763149e-13 1.692772420996763149e-13 1.394096000000000002e+00 8.044199703832870719e-16 4.582023071219452432e-20
1.330000000000000000e+02 8.463896459820120447e-14 1.692779291964024089e-13 1.692779291964024089e-13 1.385933999999999999e+00 7.924320498514780670e-16 4.446369935200752419e-20
1.340000000000000000e+02 8.463931073104488947e-14 1.692786214620897789e-13 1.692786214620897789e-13 1.377863999999999978e+00 7.807110304507480522e-16 4.315704977616075759e-20
1.350000000000000000e+02 8.463965944840088048e-14 1.692793188968017610e-13 1.692793188968017610e-13 1.369885000000000019e+00 7.692490406565008937e-16 4.189809589632357953e-20
1.360000000000000000e+02 8.464001075030114844e-14 1.692800215006022969e-13 1.692800215006022969e-13 1.361944999999999961e+00 7.580536506455748682e-16 4.068557592558903460e-20
1.370000000000000000e+02 8.464036463677785364e-14 1.692807292735557073e-13 1.692807292735557073e-13 1.354092999999999991e+00 7.471019495935046054e-16 3.951665871117658738e-20
1.380000000000000000e+02 8.464072110786337093e-14 1.692814422157267419e-13 1.692814422157267419e-13 1.346303000000000027e+00 7.363869083189809808e-16 3.838947494103748226e-20
1.390000000000000000e+02 8.464108016359037808e-14 1.692821603271807562e-13 1.692821603271807562e-13 1.338527000000000022e+00 7.259017493802372501e-16 3.730224816959081374e-20
1.400000000000000000e+02 8.464144180399172958e-14 1.692828836079834592e-13 1.692828836079834592e-13 1.330861000000000072e+00 7.156399363309024590e-16 3.625328958109941219e-20
1.410000000000000000e+02 8.464180602910055757e-14 1.692836120582011151e-13 1.692836120582011151e-13 1.323209000000000080e+00 7.055951635071176657e-16 3.524099308296462501e-20
1.420000000000000000e+02 8.464217283895023404e-14 1.692843456779004681e-13 1.692843456779004681e-13 1.315641000000000060e+00 6.957613463161050090e-16 3.426383070600340118e-20
1.430000000000000000e+02 8.464254223357432028e-14 1.692850844671486406e-13 1.692850844671486406e-13 1.308132999999999990e+00 6.861326119982444213e-16 3.332034829051303703e-20
1.440000000000000000e+02 8.464291421300666788e-14 1.692858284260133358e-13 1.692858284260133358e-13 1.300639000000000101e+00 6.767032908364531109e-16 3.240916143852745048e-20
1.450000000000000000e+02 8.464328877728131779e-14 1.692865775545626356e-13 1.692865775545626356e-13 1.293182999999999971e+00 6.674679077882809931e-16 3.152895171413703587e-20
1.460000000000000000e+02 8.464366592643257597e-14 1.692873318528651519e-13 1.692873318528651519e-13 1.285830999999999946e+00 6.584211745176532117e-16 3.067846307509333745e-20
1.470000000000000000e+02 8.464404566049498822e-14 1.692880913209899764e-13 1.692880913209899764e-13 1.278450000000000086e+00 6.495579818045864890e-16 2.985649852015933836e-20
1.480000000000000000e+02 8.464442797950332754e-14 1.692888559590066551e-13 1.692888559590066551e-13 1.271107999999999905e+00 6.408733923125310312e-16 2.906191693780750390e-20
1.490000000000000000e+02 8.464481288349260673e-14 1.692896257669852135e-13 1.692896257669852135e-13 1.263824999999999976e+00 6.323626336942023927e-16 2.829363014291733195e-20
1.500000000000000000e+02 8.464520037249806578e-14 1.692904007449961316e-13 1.692904007449961316e-13 1.256539000000000073e+00 6.240210920179233849e-16 2.755060008909153970e-20
1.510000000000000000e+02 8.464559044655518449e-14 1.692911808931103690e-13 1.692911808931103690e-13 1.249292000000000069e+00 6.158443054975519064e-16 2.683183624510072844e-20
1.520000000000000000e+02 8.464598310569970774e-14 1.692919662113994155e-13 1.692919662113994155e-13 1.242045000000000066e+00 6.078279585100828760e-16 2.613639312478856584e-20
1.530000000000000000e+02 8.464637834996759496e-14 1.692927566999351899e-13 1.692927566999351899e-13 1.234836999999999962e+00 5.999678758859294042e-16 2.546336796052667121e-20
1.540000000000000000e+02 8.464677617939502015e-14 1.692935523587900403e-13 1.692935523587900403e-13 1.227651000000000048e+00 5.922600174577748204e-16 2.481189851100858211e-20
1.550000000000000000e+02 8.464717659401840976e-14 1.692943531880368195e-13 1.692943531880368195e-13 1.220485000000000042e+00 5.847004728546962476e-16 2.418116099481787615e-20
1.560000000000000000e+02 8.464757959387446791e-14 1.692951591877489358e-13 1.692951591877489358e-13 1.213303999999999938e+00 5.772854565290279796e-16 2.357036814180254751e-20
1.570000000000000000e+02 8.464798517900008804e-14 1.692959703580001761e-13 1.692959703580001761e-13 1.206183000000000005e+00 5.700113030041451576e-16 2.297876735483936054e-20
1.580000000000000000e+02 8.464839334943237817e-14 1.692967866988647563e-13 1.692967866988647563e-13 1.199068000000000023e+00 5.628854250098051437e-16 2.240607535267116896e-20
1.590000000000000000e+02 8.464880410520876186e-14 1.692976082104175237e-13 1.692976082104175237e-13 1.191958000000000073e+00 5.559039661254484244e-16 2.185157099549718638e-20
1.600000000000000000e+02 8.464921744636685201e-14 1.692984348927337040e-13 1.692984348927337040e-13 1.184873000000000065e+00 5.490525059809204919e-16 2.131415007689908704e-20
1.610000000000000000e+02 8.464963337294448868e-14 1.692992667458889774e-13 1.692992667458889774e-13 1.177813999999999917e+00 5.423278313399570383e-16 2.079318423970389492e-20
1.620000000000000000e+02 8.465005188497975177e-14 1.693001037699595035e-13 1.693001037699595035e-13 1.170762999999999998e+00 5.357268277006386947e-16 2.028807194200707028e-20
1.630000000000000000e+02 8.465047298251098624e-14 1.693009459650219725e-13 1.693009459650219725e-13 1.163756000000000013e+00 5.292464756760086483e-16 1.979823715681612423e-20
1.640000000000000000e+02 8.465089666557675160e-14 1.693017933311535032e-13 1.693017933311535032e-13 1.156724000000000085e+00 5.228838475285551140e-16 1.932312814222302774e-20
1.650000000000000000e+02 8.465132293421585982e-14 1.693026458684317196e-13 1.693026458684317196e-13 1.149737000000000009e+00 5.166361038511269992e-16 1.886221627787977415e-20
1.660000000000000000e+02 8.465175178846733741e-14 1.693035035769346748e-13 1.693035035769346748e-13 1.142762000000000056e+00 5.105004903872560811e-16 1.841499496382858394e-20
