#ell    N_ell^TT    N_ell^EE    N_ell^BB    C_ell^TT(delensed)  N_ell^dd    N_ell^phiphi
2.100000000000000000e+01 7.615489182397086491e-09 1.000000000015230967e+03 1.000000000015230967e+03 1.296742000000000061e+01 5.658658427686827974e-12 1.224817841490655357e-14
2.200000000000000000e+01 7.615494295533909038e-09 1.523098859106781808e-08 1.523098859106781808e-08 1.201742999999999917e+01 5.155926377293162511e-12 1.018957782073747510e-14
2.300000000000000000e+01 7.615499641089713331e-09 1.523099928217942666e-08 1.523099928217942666e-08 1.118158999999999992e+01 4.717633218944290512e-12 8.546436990841105428e-15
2.400000000000000000e+01 7.615505219064987405e-09 1.523101043812997481e-08 1.523101043812997481e-08 1.044303999999999988e+01 4.333240631415394100e-12 7.222067719025657233e-15
2.500000000000000000e+01 7.615511029460242458e-09 1.523102205892048492e-08 1.523102205892048492e-08 9.787349000000000743e+00 3.994023138246963655e-12 6.144650981918405580e-15
2.600000000000000000e+01 7.615517072276009540e-09 1.523103414455201908e-08 1.523103414455201908e-08 9.201356000000000535e+00 3.693167971330490837e-12 5.260923036083320344e-15
2.700000000000000000e+01 7.615523347512844516e-09 1.523104669502568903e-08 1.523104669502568903e-08 8.676821000000000339e+00 3.425099956102183664e-12 4.530555497489660818e-15
2.800000000000000000e+01 7.615529855171318142e-09 1.523105971034263628e-08 1.523105971034263628e-08 8.203796999999999784e+00 3.185221201769312591e-12 3.922686209075508404e-15
2.900000000000000000e+01 7.615536595252029296e-09 1.523107319050405859e-08 1.523107319050405859e-08 7.776527999999999885e+00 2.969712501567758186e-12 3.413462645480181971e-15
3.000000000000000000e+01 7.615543567755593399e-09 1.523108713551118680e-08 1.523108713551118680e-08 7.389008999999999716e+00 2.775380272792549781e-12 2.984279863217795655e-15
3.100000000000000000e+01 7.615550772682649037e-09 1.523110154536529807e-08 1.523110154536529807e-08 7.034768999999999828e+00 2.599537481665000722e-12 2.620501493613911840e-15
3.200000000000000000e+01 7.615558210033857952e-09 1.523111642006771590e-08 1.523111642006771590e-08 6.710665999999999798e+00 2.439910194838956378e-12 2.310521017839920693e-15
3.300000000000000000e+01 7.615565879809900088e-09 1.523113175961980018e-08 1.523113175961980018e-08 6.413569999999999993e+00 2.294563642793875493e-12 2.045065635288659110e-15
3.400000000000000000e+01 7.615573782011475240e-09 1.523114756402295048e-08 1.523114756402295048e-08 6.140150000000000219e+00 2.161843274147480799e-12 1.816675020292000688e-15
3.500000000000000000e+01 7.615581916639309671e-09 1.523116383327861934e-08 1.523116383327861934e-08 5.887967999999999869e+00 2.040327425151899702e-12 1.619307480279285493e-15
3.600000000000000000e+01 7.615590283694146191e-09 1.523118056738829238e-08 1.523118056738829238e-08 5.654551999999999801e+00 1.928789060370753666e-12 1.448039835113178454e-15
3.700000000000000000e+01 7.615598883176754076e-09 1.523119776635350815e-08 1.523119776635350815e-08 5.437764999999999738e+00 1.826164650649453733e-12 1.298836878129056805e-15
3.800000000000000000e+01 7.615607715087915841e-09 1.523121543017583168e-08 1.523121543017583168e-08 5.237003999999999770e+00 1.731528706254480482e-12 1.168372946190607603e-15
3.900000000000000000e+01 7.615616779428443776e-09 1.523123355885688755e-08 1.523123355885688755e-08 5.050705999999999918e+00 1.644072820532856032e-12 1.053892833674907675e-15
4.000000000000000000e+01 7.615626076199166717e-09 1.523125215239833343e-08 1.523125215239833343e-08 4.876625999999999905e+00 1.563088333648343344e-12 9.531026424685021285e-16
4.100000000000000000e+01 7.615635605400936658e-09 1.523127121080187332e-08 1.523127121080187332e-08 4.714201000000000086e+00 1.487951918942156553e-12 8.640835766214613652e-16
4.200000000000000000e+01 7.615645367034625450e-09 1.523129073406925090e-08 1.523129073406925090e-08 4.561600999999999573e+00 1.418113542075900267e-12 7.852234452247509472e-16
4.300000000000000000e+01 7.615655361101126446e-09 1.523131072220225289e-08 1.523131072220225289e-08 4.418484000000000300e+00 1.353086356811495652e-12 7.151619222048074781e-16
4.400000000000000000e+01 7.615665587601352854e-09 1.523133117520270571e-08 1.523133117520270571e-08 4.283547999999999689e+00 1.292438189444647354e-12 6.527465603255794958e-16
4.500000000000000000e+01 7.615676046536244352e-09 1.523135209307248870e-08 1.523135209307248870e-08 4.157238000000000433e+00 1.235784332704743406e-12 5.969972621762044858e-16
4.600000000000000000e+01 7.615686737906758815e-09 1.523137347581351763e-08 1.523137347581351763e-08 4.038581999999999894e+00 1.182933814454407531e-12 5.471479252795594910e-16
4.700000000000000000e+01 7.615697661713872314e-09 1.523139532342774463e-08 1.523139532342774463e-08 3.926518000000000175e+00 1.133413547918023702e-12 5.023996223040884727e-16
4.800000000000000000e+01 7.615708817958585740e-09 1.523141763591717148e-08 1.523141763591717148e-08 3.820323000000000135e+00 1.086949224913247702e-12 4.621382758984896610e-16
4.900000000000000000e+01 7.615720206641921488e-09 1.523144041328384298e-08 1.523144041328384298e-08 3.719765000000000210e+00 1.043294220910731976e-12 4.258343758819314153e-16
5.000000000000000000e+01 7.615731827764923459e-09 1.523146365552984692e-08 1.523146365552984692e-08 3.624992999999999910e+00 1.002226308136727437e-12 3.930299247595009248e-16
5.100000000000000000e+01 7.615743681328652099e-09 1.523148736265730420e-08 1.523148736265730420e-08 3.535051999999999861e+00 9.635448151771130054e-13 3.633276075328480360e-16
5.200000000000000000e+01 7.615755767334195977e-09 1.523151153466839195e-08 1.523151153466839195e-08 3.450121000000000215e+00 9.270681650806970403e-13 3.363817725256520621e-16
5.300000000000000000e+01 7.615768085782660207e-09 1.523153617156532041e-08 1.523153617156532041e-08 3.369028000000000134e+00 8.926317353934997493e-13 3.118908928698461573e-16
5.400000000000000000e+01 7.615780636675173063e-09 1.523156127335034613e-08 1.523156127335034613e-08 3.291371999999999964e+00 8.600859928926489370e-13 2.895912433981983197e-16
5.500000000000000000e+01 7.615793420012882673e-09 1.523158684002576535e-08 1.523158684002576535e-08 3.217401000000000177e+00 8.292948634439519925e-13 2.692515790402441617e-16
5.600000000000000000e+01 7.615806435796960323e-09 1.523161287159392065e-08 1.523161287159392065e-08 3.147314999999999863e+00 8.001343037082863328e-13 2.506686415126210022e-16
5.700000000000000000e+01 7.615819684028597153e-09 1.523163936805719431e-08 1.523163936805719431e-08 3.080708000000000002e+00 7.724910466277401161e-13 2.336633534869147620e-16
5.800000000000000000e+01 7.615833164709009120e-09 1.523166632941801824e-08 1.523166632941801824e-08 3.017351999999999812e+00 7.462614969387107277e-13 2.180775853123058678e-16
5.900000000000000000e+01 7.615846877839425414e-09 1.523169375567885083e-08 1.523169375567885083e-08 2.956773000000000096e+00 7.213507565503765064e-13 2.037714001554735885e-16
6.000000000000000000e+01 7.615860823421105003e-09 1.523172164684221001e-08 1.523172164684221001e-08 2.898805999999999994e+00 6.976717626248138021e-13 1.906207001707141605e-16
6.100000000000000000e+01 7.615875001455325054e-09 1.523175000291065011e-08 1.523175000291065011e-08 2.843789000000000122e+00 6.751445237056627508e-13 1.785152098640038947e-16
6.200000000000000000e+01 7.615889411943382587e-09 1.523177882388676517e-08 1.523177882388676517e-08 2.790576999999999863e+00 6.536954413513273079e-13 1.673567438175441111e-16
6.300000000000000000e+01 7.615904054886596128e-09 1.523180810977319226e-08 1.523180810977319226e-08 2.739431999999999867e+00 6.332567065058066007e-13 1.570577149071940884e-16
6.400000000000000000e+01 7.615918930286307363e-09 1.523183786057261473e-08 1.523183786057261473e-08 2.690687000000000051e+00 6.137657613419281556e-13 1.475398464764250499e-16
6.500000000000000000e+01 7.615934038143879486e-09 1.523186807628775897e-08 1.523186807628775897e-08 2.643651000000000195e+00 5.951648185842895461e-13 1.387330579450558279e-16
6.600000000000000000e+01 7.615949378460692235e-09 1.523189875692138447e-08 1.523189875692138447e-08 2.598656000000000077e+00 5.774004314004479066e-13 1.305744982814219700e-16
6.700000000000000000e+01 7.615964951238155124e-09 1.523192990247631025e-08 1.523192990247631025e-08 2.555378999999999845e+00 5.604231078700246720e-13 1.230077058538245573e-16
6.800000000000000000e+01 7.615980756477689251e-09 1.523196151295537850e-08 1.523196151295537850e-08 2.514123000000000108e+00 5.442221919455513679e-13 1.159893844726239034e-16
6.900000000000000000e+01 7.615996794180745490e-09 1.523199358836149098e-08 1.523199358836149098e-08 2.474477999999999955e+00 5.287517015831040538e-13 1.094724019840795133e-16
7.000000000000000000e+01 7.616013064348789606e-09 1.523202612869757921e-08 1.523202612869757921e-08 2.436544000000000043e+00 5.139359624309844612e-13 1.034076383160934505e-16
7.100000000000000000e+01 7.616029566983312177e-09 1.523205913396662435e-08 1.523205913396662435e-08 2.400040000000000173e+00 4.997384536990155488e-13 9.775791347789818665e-17
7.200000000000000000e+01 7.616046302085825290e-09 1.523209260417165058e-08 1.523209260417165058e-08 2.364892000000000216e+00 4.861251685722068650e-13 9.248956784098303490e-17
7.300000000000000000e+01 7.616063269657860883e-09 1.523212653931572177e-08 1.523212653931572177e-08 2.330941999999999847e+00 4.730644092549538248e-13 8.757208612642611522e-17
7.400000000000000000e+01 7.616080469700970748e-09 1.523216093940194150e-08 1.523216093940194150e-08 2.298131000000000146e+00 4.605266012540308642e-13 8.297776599171727831e-17
7.500000000000000000e+01 7.616097902216731490e-09 1.523219580443346298e-08 1.523219580443346298e-08 2.266487000000000140e+00 4.484841248634133985e-13 7.868142541463392574e-17
7.600000000000000000e+01 7.616115567206736259e-09 1.523223113441347252e-08 1.523223113441347252e-08 2.235872000000000082e+00 4.369111620534559247e-13 7.466014389156800485e-17
7.700000000000000000e+01 7.616133464672607984e-09 1.523226692934521597e-08 1.523226692934521597e-08 2.206315000000000026e+00 4.257835571755518071e-13 7.089303316276253772e-17
7.800000000000000000e+01 7.616151594615981174e-09 1.523230318923196235e-08 1.523230318923196235e-08 2.177840999999999916e+00 4.150786900754491364e-13 6.736103376751851542e-17
7.900000000000000000e+01 7.616169957038518461e-09 1.523233991407703692e-08 1.523233991407703692e-08 2.150247999999999937e+00 4.047753603675498546e-13 6.404673423537181375e-17
8.000000000000000000e+01 7.616188551941899022e-09 1.523237710388379804e-08 1.523237710388379804e-08 2.123641999999999808e+00 3.948536817619258781e-13 6.093421014844534779e-17
8.100000000000000000e+01 7.616207379327825196e-09 1.523241475865565039e-08 1.523241475865565039e-08 2.097904000000000213e+00 3.852949854580805942e-13 5.800888067721779399e-17
8.200000000000000000e+01 7.616226439198022480e-09 1.523245287839604496e-08 1.523245287839604496e-08 2.073062000000000182e+00 3.760817317269818446e-13 5.525738050646222320e-17
8.300000000000000000e+01 7.616245731554234571e-09 1.523249146310846914e-08 1.523249146310846914e-08 2.049008000000000163e+00 3.671974288975052767e-13 5.266744533813901961e-17
8.400000000000000000e+01 7.616265256398229982e-09 1.523253051279645996e-08 1.523253051279645996e-08 2.025771999999999906e+00 3.586265590468668220e-13 5.022780939031747707e-17
8.500000000000000000e+01 7.616285013731795423e-09 1.523257002746359085e-08 1.523257002746359085e-08 2.003190000000000026e+00 3.503545097682951437e-13 4.792811351139468165e-17
8.600000000000000000e+01 7.616305003556739110e-09 1.523261000711347822e-08 1.523261000711347822e-08 1.981298000000000004e+00 3.423675114543631406e-13 4.575882270173257597e-17
8.700000000000000000e+01 7.616325225874890767e-09 1.523265045174978153e-08 1.523265045174978153e-08 1.960250000000000048e+00 3.346525795921217614e-13 4.371115198434192844e-17
8.800000000000000000e+01 7.616345680688104933e-09 1.523269136137620987e-08 1.523269136137620987e-08 1.939648999999999957e+00 3.271974616173803216e-13 4.177699969578400294e-17
8.900000000000000000e+01 7.616366367998251037e-09 1.523273273599650207e-08 1.523273273599650207e-08 1.919772000000000034e+00 3.199905879209651269e-13 3.994888738089452421e-17
9.000000000000000000e+01 7.616387287807226629e-09 1.523277457561445326e-08 1.523277457561445326e-08 1.900473000000000079e+00 3.130210266402552300e-13 3.821990557268073569e-17
9.100000000000000000e+01 7.616408440116945808e-09 1.523281688023389162e-08 1.523281688023389162e-08 1.881672999999999929e+00 3.063154197442926869e-13 3.658808167036463135e-17
9.200000000000000000e+01 7.616429824929344174e-09 1.523285964985868835e-08 1.523285964985868835e-08 1.863463000000000092e+00 2.998250224295180222e-13 3.504266274304792143e-17
9.300000000000000000e+01 7.616451442246382146e-09 1.523290288449276429e-08 1.523290288449276429e-08 1.845819000000000099e+00 2.935406857592466891e-13 3.357820701890261745e-17
9.400000000000000000e+01 7.616473292070035032e-09 1.523294658414007006e-08 1.523294658414007006e-08 1.828559999999999963e+00 2.874537428689062777e-13 3.218966885430081928e-17
9.500000000000000000e+01 7.616495374402309571e-09 1.523299074880461914e-08 1.523299074880461914e-08 1.811827999999999994e+00 2.815559787664568703e-13 3.087236609281325449e-17
9.600000000000000000e+01 7.616517689245222430e-09 1.523303537849044486e-08 1.523303537849044486e-08 1.795401000000000025e+00 2.758396023187697530e-13 2.962195042083008469e-17
9.700000000000000000e+01 7.616540236600820054e-09 1.523308047320164011e-08 1.523308047320164011e-08 1.779565999999999981e+00 2.702972202449001793e-13 2.843438041709448265e-17
9.800000000000000000e+01 7.616563016471165431e-09 1.523312603294233086e-08 1.523312603294233086e-08 1.764151999999999942e+00 2.649218129535273499e-13 2.730589702674988077e-17
9.900000000000000000e+01 7.616586028858343057e-09 1.523317205771668611e-08 1.523317205771668611e-08 1.749047999999999936e+00 2.597067120765369231e-13 2.623300121985221558e-17
1.000000000000000000e+02 7.616609273764463896e-09 1.523321854752892779e-08 1.523321854752892779e-08 1.734383999999999926e+00 2.546455795639579232e-13 2.521243362019385640e-17
1.010000000000000000e+02 7.616632751191652147e-09 1.523326550238330429e-08 1.523326550238330429e-08 1.720051999999999914e+00 2.497323882174018728e-13 2.424115591316267535e-17
1.020000000000000000e+02 7.616656461142061790e-09 1.523331292228412358e-08 1.523331292228412358e-08 1.706261999999999945e+00 2.449614035499245088e-13 2.331633386159570857e-17
1.030000000000000000e+02 7.616680403617860038e-09 1.523336080723572008e-08 1.523336080723572008e-08 1.692641999999999980e+00 2.403271668699629902e-13 2.243532177650886887e-17
1.040000000000000000e+02 7.616704578621242228e-09 1.523340915724248446e-08 1.523340915724248446e-08 1.679362000000000021e+00 2.358244794958030235e-13 2.159564830547646678e-17
1.050000000000000000e+02 7.616728986154420240e-09 1.523345797230884048e-08 1.523345797230884048e-08 1.666366000000000014e+00 2.314483880150014846e-13 2.079500341554370843e-17
1.060000000000000000e+02 7.616753626219629118e-09 1.523350725243925824e-08 1.523350725243925824e-08 1.653685999999999989e+00 2.271941705104087912e-13 2.003122646009599682e-17
1.070000000000000000e+02 7.616778498819125409e-09 1.523355699763825082e-08 1.523355699763825082e-08 1.641151000000000026e+00 2.230573236809888281e-13 1.930229523026902543e-17
1.080000000000000000e+02 7.616803603955187169e-09 1.523360720791037434e-08 1.523360720791037434e-08 1.628996000000000111e+00 2.190335507915791116e-13 1.860631590142534108e-17
1.090000000000000000e+02 7.616828941630112305e-09 1.523365788326022461e-08 1.523365788326022461e-08 1.617088999999999999e+00 2.151187503911406695e-13 1.794151379409013265e-17
1.100000000000000000e+02 7.616854511846220233e-09 1.523370902369244047e-08 1.523370902369244047e-08 1.605385000000000062e+00 2.113090057439630132e-13 1.730622487665544657e-17
1.110000000000000000e+02 7.616880314605855182e-09 1.523376062921171036e-08 1.523376062921171036e-08 1.593917000000000028e+00 2.076005749227654158e-13 1.669888794423788729e-17
1.120000000000000000e+02 7.616906349911376271e-09 1.523381269982275254e-08 1.523381269982275254e-08 1.582678000000000029e+00 2.039898815167143055e-13 1.611803741440536801e-17
1.130000000000000000e+02 7.616932617765170744e-09 1.523386523553034149e-08 1.523386523553034149e-08 1.571696999999999900e+00 2.004849447762686540e-13 1.556318465892475265e-17
1.140000000000000000e+02 7.616959118169642387e-09 1.523391823633928477e-08 1.523391823633928477e-08 1.560894999999999921e+00 1.970816361390031355e-13 1.503292419061808750e-17
1.150000000000000000e+02 7.616985851127216493e-09 1.523397170225443299e-08 1.523397170225443299e-08 1.550337999999999994e+00 1.937651473687966514e-13 1.452512349091429137e-17
1.160000000000000000e+02 7.617012816640341519e-09 1.523402563328068304e-08 1.523402563328068304e-08 1.539916000000000063e+00 1.905325353248804122e-13 1.403864834400828147e-17
1.170000000000000000e+02 7.617040014711489078e-09 1.523408002942297816e-08 1.523408002942297816e-08 1.529760000000000009e+00 1.873809809140722458e-13 1.357243089338492229e-17
1.180000000000000000e+02 7.617067445343147330e-09 1.523413489068629466e-08 1.523413489068629466e-08 1.519797000000000065e+00 1.843077828565390440e-13 1.312546523689923327e-17
1.190000000000000000e+02 7.617095108537827597e-09 1.523419021707565519e-08 1.523419021707565519e-08 1.509954000000000018e+00 1.813103518145652303e-13 1.269680334835890825e-17
1.200000000000000000e+02 7.617123004298066012e-09 1.523424600859613202e-08 1.523424600859613202e-08 1.500296000000000074e+00 1.783862048603476188e-13 1.228555129892201162e-17
1.210000000000000000e+02 7.617151132626413603e-09 1.523430226525282721e-08 1.523430226525282721e-08 1.490753999999999913e+00 1.755329602606027446e-13 1.189086575400370925e-17
1.220000000000000000e+02 7.617179493525447862e-09 1.523435898705089572e-08 1.523435898705089572e-08 1.481357000000000035e+00 1.727483325573979513e-13 1.151195072353711458e-17
1.230000000000000000e+02 7.617208086997767793e-09 1.523441617399553559e-08 1.523441617399553559e-08 1.472101000000000104e+00 1.700301279261157023e-13 1.114805454537868421e-17
1.240000000000000000e+02 7.617236913045987285e-09 1.523447382609197457e-08 1.523447382609197457e-08 1.462984999999999980e+00 1.673762397928289806e-13 1.079846708340832108e-17
1.250000000000000000e+02 7.617265971672746698e-09 1.523453194334549340e-08 1.523453194334549340e-08 1.453975999999999935e+00 1.647846446946362816e-13 1.046251712346897034e-17
1.260000000000000000e+02 7.617295262880711210e-09 1.523459052576142242e-08 1.523459052576142242e-08 1.445100000000000051e+00 1.622533983676674913e-13 1.013956995173524993e-17
1.270000000000000000e+02 7.617324786672557576e-09 1.523464957334511515e-08 1.523464957334511515e-08 1.436328000000000049e+00 1.597806320485472464e-13 9.829025101411616904e-18
1.280000000000000000e+02 7.617354543050995641e-09 1.523470908610199128e-08 1.523470908610199128e-08 1.427656000000000036e+00 1.573645489760950211e-13 9.530314254850715361e-18
1.290000000000000000e+02 7.617384532018743519e-09 1.523476906403748704e-08 1.523476906403748704e-08 1.419111999999999929e+00 1.550034210809526331e-13 9.242899289263723775e-18
1.300000000000000000e+02 7.617414753578550759e-09 1.523482950715710152e-08 1.523482950715710152e-08 1.410665999999999976e+00 1.526955858516799328e-13 8.966270455177916724e-18
1.310000000000000000e+02 7.617445207733185107e-09 1.523489041546637021e-08 1.523489041546637021e-08 1.402314999999999978e+00 1.504394433666359357e-13 8.699944677691182429e-18
1.320000000000000000e+02 7.617475894485434162e-09 1.523495178897086832e-08 1.523495178897086832e-08 1.394085999999999936e+00 1.482334534816881052e-13 8.443463971388021549e-18
1.330000000000000000e+02 7.617506813838107029e-09 1.523501362767621406e-08 1.523501362767621406e-08 1.385923999999999934e+00 1.460761331644595787e-13 8.196393960524047921e-18
1.340000000000000000e+02 7.617537965794039284e-09 1.523507593158807857e-08 1.523507593158807857e-08 1.377853999999999912e+00 1.439660539664432279e-13 7.958322496763031813e-18
1.350000000000000000e+02 7.617569350356079736e-09 1.523513870071215947e-08 1.523513870071215947e-08 1.369874999999999954e+00 1.419018396248852326e-13 7.728858367368477029e-18
1.360000000000000000e+02 7.617600967527102012e-09 1.523520193505420402e-08 1.523520193505420402e-08 1.361933999999999978e+00 1.398983458520177439e-13 7.508498596608939785e-18
1.370000000000000000e+02 7.617632817310006205e-09 1.523526563462001241e-08 1.523526563462001241e-08 1.354081000000000090e+00 1.379373489348637246e-13 7.295956253827553598e-18
1.380000000000000000e+02 7.617664899707702338e-09 1.523532979941540468e-08 1.523532979941540468e-08 1.346290999999999904e+00 1.360176513019580923e-13 7.090900391093633915e-18
1.390000000000000000e+02 7.617697214723133519e-09 1.523539442944626704e-08 1.523539442944626704e-08 1.338514999999999899e+00 1.341380973382829483e-13 6.893016307208784871e-18
1.400000000000000000e+02 7.617729762359254437e-09 1.523545952471850887e-08 1.523545952471850887e-08 1.330848000000000031e+00 1.322975716327309595e-13 6.702004641982317636e-18
1.410000000000000000e+02 7.617762542619049561e-09 1.523552508523809912e-08 1.523552508523809912e-08 1.323196000000000039e+00 1.304949973103624775e-13 6.517580526938491517e-18
1.420000000000000000e+02 7.617795555505519900e-09 1.523559111101103980e-08 1.523559111101103980e-08 1.315627000000000102e+00 1.287293344448025450e-13 6.339472788574931438e-18
1.430000000000000000e+02 7.617828801021687974e-09 1.523565760204337595e-08 1.523565760204337595e-08 1.308119000000000032e+00 1.269995785464112857e-13 6.167423200583298328e-18
1.440000000000000000e+02 7.617862279170599461e-09 1.523572455834119892e-08 1.523572455834119892e-08 1.300624999999999920e+00 1.253047591221253252e-13 6.001185781710983221e-18
1.450000000000000000e+02 7.617895989955318238e-09 1.523579197991063648e-08 1.523579197991063648e-08 1.293169000000000013e+00 1.236439383031155004e-13 5.840526136188734311e-18
1.460000000000000000e+02 7.617929933378931344e-09 1.523585986675786269e-08 1.523585986675786269e-08 1.285816000000000070e+00 1.220162095366389899e-13 5.685220833875640248e-18
1.470000000000000000e+02 7.617964109444548976e-09 1.523592821888909795e-08 1.523592821888909795e-08 1.278434999999999988e+00 1.204206963386783650e-13 5.535056827481079797e-18
1.480000000000000000e+02 7.617998518155297879e-09 1.523599703631059576e-08 1.523599703631059576e-08 1.271093000000000028e+00 1.188565511041627152e-13 5.389830904415142267e-18
1.490000000000000000e+02 7.618033159514332919e-09 1.523606631902866584e-08 1.523606631902866584e-08 1.263808999999999960e+00 1.173229539717548514e-13 5.249349170995743370e-18
1.500000000000000000e+02 7.618068033524825506e-09 1.523613606704965101e-08 1.523613606704965101e-08 1.256523000000000057e+00 1.158191117403642056e-13 5.113426566903496987e-18
1.510000000000000000e+02 7.618103140189966903e-09 1.523620628037993381e-08 1.523620628037993381e-08 1.249276000000000053e+00 1.143442568347106992e-13 4.981886407925701367e-18
1.520000000000000000e+02 7.618138479512973189e-09 1.523627695902594638e-08 1.523627695902594638e-08 1.242027999999999910e+00 1.128976463174195522e-13 4.854559955169398986e-18
1.530000000000000000e+02 7.618174051497081948e-09 1.523634810299416390e-08 1.523634810299416390e-08 1.234820000000000029e+00 1.114785609452710982e-13 4.731286009051485077e-18
1.540000000000000000e+02 7.618209856145550617e-09 1.523641971229110123e-08 1.523641971229110123e-08 1.227632999999999974e+00 1.100863042673644210e-13 4.611910526492015690e-18
1.550000000000000000e+02 7.618245893461656487e-09 1.523649178692331297e-08 1.523649178692331297e-08 1.220466999999999969e+00 1.087202017630834533e-13 4.496286259846296693e-18
1.560000000000000000e+02 7.618282163448701662e-09 1.523656432689740332e-08 1.523656432689740332e-08 1.213284999999999947e+00 1.073796000178692032e-13 4.384272416212199934e-18
1.570000000000000000e+02 7.618318666110006445e-09 1.523663733222001289e-08 1.523663733222001289e-08 1.206164999999999932e+00 1.060638659349165546e-13 4.275734335842802296e-18
1.580000000000000000e+02 7.618355401448914300e-09 1.523671080289782860e-08 1.523671080289782860e-08 1.199049000000000031e+00 1.047790496661285217e-13 4.170808441450860592e-18
1.590000000000000000e+02 7.618392369468788544e-09 1.523678473893757709e-08 1.523678473893757709e-08 1.191937999999999942e+00 1.035241206723692727e-13 4.069344366052251283e-18
1.600000000000000000e+02 7.618429570173015654e-09 1.523685914034603131e-08 1.523685914034603131e-08 1.184852999999999934e+00 1.022917154050037376e-13 3.970951684976853326e-18
1.610000000000000000e+02 7.618467003565003613e-09 1.523693400713000723e-08 1.523693400713000723e-08 1.177794000000000008e+00 1.010812999853065280e-13 3.875519514811230596e-18
1.620000000000000000e+02 7.618504669648176951e-09 1.523700933929635390e-08 1.523700933929635390e-08 1.170741999999999949e+00 9.989235611340905085e-14 3.782941608475689799e-18
1.630000000000000000e+02 7.618542568425988318e-09 1.523708513685197664e-08 1.523708513685197664e-08 1.163734999999999964e+00 9.872438053504443079e-14 3.693116135532112801e-18
1.640000000000000000e+02 7.618580699901906911e-09 1.523716139980381382e-08 1.523716139980381382e-08 1.156703000000000037e+00 9.757688452885414802e-14 3.605945474089214476e-18
1.650000000000000000e+02 7.618619064079426740e-09 1.523723812815885348e-08 1.523723812815885348e-08 1.149715999999999960e+00 9.644939341340102759e-14 3.521336013632749850e-18
1.660000000000000000e+02 7.618657660962060013e-09 1.523731532192412003e-08 1.523731532192412003e-08 1.142740000000000089e+00 9.534144607307052497e-14 3.439197968150584873e-18
