#ell    N_ell^TT    N_ell^EE    N_ell^BB    C_ell^TT(delensed)  N_ell^dd    N_ell^phiphi
1.344000000000000000e+03 8.698249156194764668e-10 1.739649831238952934e-09 1.739649831238952934e-09 2.615413999999999933e-03 1.039048439086340192e-15 5.747966670463467762e-22
1.345000000000000000e+03 8.698606206840977061e-10 1.739721241368195412e-09 1.739721241368195412e-09 2.617333999999999807e-03 1.038374926787068189e-15 5.735705556251308239e-22
1.346000000000000000e+03 8.698963537625121207e-10 1.739792707525024241e-09 1.739792707525024241e-09 2.619386999999999931e-03 1.037702074165334381e-15 5.723478150032014374e-22
1.347000000000000000e+03 8.699321148580514907e-10 1.739864229716102981e-09 1.739864229716102981e-09 2.621535999999999832e-03 1.037029880218787844e-15 5.711284336765445020e-22
1.348000000000000000e+03 8.699679039740503881e-10 1.739935807948100776e-09 1.739935807948100776e-09 2.623738999999999932e-03 1.036358343945942837e-15 5.699124001876005936e-22
1.349000000000000000e+03 8.700037211138461763e-10 1.740007442227692353e-09 1.740007442227692353e-09 2.626060999999999847e-03 1.035687464346181172e-15 5.686997031250480292e-22
1.350000000000000000e+03 8.700395662807788039e-10 1.740079132561557608e-09 1.740079132561557608e-09 2.628411000000000202e-03 1.035017240419753388e-15 5.674903311235865758e-22
1.351000000000000000e+03 8.700754394781908043e-10 1.740150878956381609e-09 1.740150878956381609e-09 2.630852999999999837e-03 1.034339534739136365e-15 5.662798183348387739e-22
1.352000000000000000e+03 8.701113407094278129e-10 1.740222681418855626e-09 1.740222681418855626e-09 2.633321000000000099e-03 1.033662503099799997e-15 5.650726323159798832e-22
1.353000000000000000e+03 8.701472699778378433e-10 1.740294539955675687e-09 1.740294539955675687e-09 2.635881000000000075e-03 1.032986144424461433e-15 5.638687617016409278e-22
1.354000000000000000e+03 8.701832272867717007e-10 1.740366454573543401e-09 1.740366454573543401e-09 2.638464999999999994e-03 1.032310457636982069e-15 5.626681951724190871e-22
1.355000000000000000e+03 8.702192126395830856e-10 1.740438425279166171e-09 1.740438425279166171e-09 2.641140000000000154e-03 1.031635441662371091e-15 5.614709214546643193e-22
1.356000000000000000e+03 8.702552260396277661e-10 1.740510452079255532e-09 1.740510452079255532e-09 2.643865000000000017e-03 1.030961095426783899e-15 5.602769293202643877e-22
1.357000000000000000e+03 8.702912674902652331e-10 1.740582534980530466e-09 1.740582534980530466e-09 2.646602000000000069e-03 1.030287417857522309e-15 5.590862075864319547e-22
1.358000000000000000e+03 8.703273369948566316e-10 1.740654673989713263e-09 1.740654673989713263e-09 2.649336999999999873e-03 1.029614407883034150e-15 5.578987451154926168e-22
1.359000000000000000e+03 8.703634345567666220e-10 1.740726869113533244e-09 1.740726869113533244e-09 2.652109000000000150e-03 1.028942064432914258e-15 5.567145308146746323e-22
1.360000000000000000e+03 8.703995601793620363e-10 1.740799120358724073e-09 1.740799120358724073e-09 2.654853999999999895e-03 1.028270386437903879e-15 5.555335536358991189e-22
1.361000000000000000e+03 8.704357138660128083e-10 1.740871427732025617e-09 1.740871427732025617e-09 2.657685999999999816e-03 1.027599372829890476e-15 5.543558025755714740e-22
1.362000000000000000e+03 8.704718956200913533e-10 1.740943791240182707e-09 1.740943791240182707e-09 2.660463999999999971e-03 1.026929022541907529e-15 5.531812666743738294e-22
1.363000000000000000e+03 8.705081054449728785e-10 1.741016210889945757e-09 1.741016210889945757e-09 2.663279000000000167e-03 1.026259334508134534e-15 5.520099350170588229e-22
1.364000000000000000e+03 8.705443433440352792e-10 1.741088686688070558e-09 1.741088686688070558e-09 2.666014999999999878e-03 1.025590307663897795e-15 5.508417967322450618e-22
1.365000000000000000e+03 8.705806093206589325e-10 1.741161218641317865e-09 1.741161218641317865e-09 2.669037999999999879e-03 1.024921940945667070e-15 5.496768409922111763e-22
1.366000000000000000e+03 8.706169033782273172e-10 1.741233806756454634e-09 1.741233806756454634e-09 2.671806000000000094e-03 1.024254233291059910e-15 5.485150570126951398e-22
1.367000000000000000e+03 8.706532255201266005e-10 1.741306451040253201e-09 1.741306451040253201e-09 2.674558999999999964e-03 1.023587183638837515e-15 5.473564340526902022e-22
1.368000000000000000e+03 8.706895757497454313e-10 1.741379151499490863e-09 1.741379151499490863e-09 2.677558000000000021e-03 1.022920790928905923e-15 5.462009614142445861e-22
1.369000000000000000e+03 8.707259540704752501e-10 1.741451908140950500e-09 1.741451908140950500e-09 2.680291999999999918e-03 1.022255054102315016e-15 5.450486284422616528e-22
1.370000000000000000e+03 8.707623604857100823e-10 1.741524720971420165e-09 1.741524720971420165e-09 2.683022000000000185e-03 1.021589972101259316e-15 5.438994245243011967e-22
1.371000000000000000e+03 8.707987949988470552e-10 1.741597589997694110e-09 1.741597589997694110e-09 2.685737000000000107e-03 1.020925543869076798e-15 5.427533390903815858e-22
1.372000000000000000e+03 8.708352576132855711e-10 1.741670515226571142e-09 1.741670515226571142e-09 2.688447000000000059e-03 1.020261768350248300e-15 5.416103616127822791e-22
1.373000000000000000e+03 8.708717483324279271e-10 1.741743496664855854e-09 1.741743496664855854e-09 2.691142000000000100e-03 1.019598093920177009e-15 5.404701897587052921e-22
1.374000000000000000e+03 8.709082671596792123e-10 1.741816534319358425e-09 1.741816534319358425e-09 2.693833000000000078e-03 1.018934523241453665e-15 5.393328163247076072e-22
1.375000000000000000e+03 8.709448140984472040e-10 1.741889628196894408e-09 1.741889628196894408e-09 2.696506999999999897e-03 1.018271607063830310e-15 5.381985238180921031e-22
1.376000000000000000e+03 8.709813891521422644e-10 1.741962778304284529e-09 1.741962778304284529e-09 2.699176000000000179e-03 1.017609344328036549e-15 5.370673018569378122e-22
1.377000000000000000e+03 8.710179923241777544e-10 1.742035984648355509e-09 1.742035984648355509e-09 2.701830000000000117e-03 1.016947733976010919e-15 5.359391401007484702e-22
1.378000000000000000e+03 8.710546236179695163e-10 1.742109247235939033e-09 1.742109247235939033e-09 2.704478000000000177e-03 1.016286774950899505e-15 5.348140282502620855e-22
1.379000000000000000e+03 8.710912830369359773e-10 1.742182566073871955e-09 1.742182566073871955e-09 2.706865000000000139e-03 1.015626466197056136e-15 5.336919560472596633e-22
1.380000000000000000e+03 8.711279705844984599e-10 1.742255941168996920e-09 1.742255941168996920e-09 2.709247000000000131e-03 1.014966806660040025e-15 5.325729132743759034e-22
1.381000000000000000e+03 8.711646862640812851e-10 1.742329372528162570e-09 1.742329372528162570e-09 2.711612999999999871e-03 1.014307795286616942e-15 5.314568897549108394e-22
1.382000000000000000e+03 8.712014300791108416e-10 1.742402860158221683e-09 1.742402860158221683e-09 2.713486000000000196e-03 1.013649431024756859e-15 5.303438753526420418e-22
1.383000000000000000e+03 8.712382020330170340e-10 1.742476404066034068e-09 1.742476404066034068e-09 2.715832000000000055e-03 1.012991712823632953e-15 5.292338599716379490e-22
1.384000000000000000e+03 8.712750021292318346e-10 1.742550004258463669e-09 1.742550004258463669e-09 2.717685000000000066e-03 1.012334639633621418e-15 5.281268335560721398e-22
1.385000000000000000e+03 8.713118303711903177e-10 1.742623660742380635e-09 1.742623660742380635e-09 2.719524000000000073e-03 1.011678210406300472e-15 5.270227860900393915e-22
1.386000000000000000e+03 8.713486867623298322e-10 1.742697373524659664e-09 1.742697373524659664e-09 2.721358000000000110e-03 1.011022424094448389e-15 5.259217075973705164e-22
1.387000000000000000e+03 8.713855713060911395e-10 1.742771142612182279e-09 1.742771142612182279e-09 2.722934000000000205e-03 1.010367279652043892e-15 5.248235881414513356e-22
1.388000000000000000e+03 8.714224840059171719e-10 1.742844968011834344e-09 1.742844968011834344e-09 2.724989000000000144e-03 1.009712776034263390e-15 5.237284178250392076e-22
1.389000000000000000e+03 8.714594248652536537e-10 1.742918849730507307e-09 1.742918849730507307e-09 2.726544000000000016e-03 1.009058912197481576e-15 5.226361867900832251e-22
1.390000000000000000e+03 8.714963938875494111e-10 1.742992787775098822e-09 1.742992787775098822e-09 2.727853000000000135e-03 1.008405687099268658e-15 5.215468852175436587e-22
1.391000000000000000e+03 8.715333910762552347e-10 1.743066782152510469e-09 1.743066782152510469e-09 2.729386999999999786e-03 1.007753099698391152e-15 5.204605033272139402e-22
1.392000000000000000e+03 8.715704164348256378e-10 1.743140832869651276e-09 1.743140832869651276e-09 2.730675000000000116e-03 1.007101148954807940e-15 5.193770313775402948e-22
1.393000000000000000e+03 8.716074699667172011e-10 1.743214939933434402e-09 1.743214939933434402e-09 2.731945999999999854e-03 1.006449833829672432e-15 5.182964596654477676e-22
1.394000000000000000e+03 8.716445516753890907e-10 1.743289103350778181e-09 1.743289103350778181e-09 2.732972000000000179e-03 1.005799153285328632e-15 5.172187785261611730e-22
1.395000000000000000e+03 8.716816615643037811e-10 1.743363323128607562e-09 1.743363323128607562e-09 2.733981999999999819e-03 1.005149106285311127e-15 5.161439783330310266e-22
1.396000000000000000e+03 8.717187996369260218e-10 1.743437599273852044e-09 1.743437599273852044e-09 2.734986000000000014e-03 1.004506797341831231e-15 5.150756929717544715e-22
1.397000000000000000e+03 8.717559658967236642e-10 1.743511931793447328e-09 1.743511931793447328e-09 2.735734999999999990e-03 1.003865106255621594e-15 5.140102520195133600e-22
1.398000000000000000e+03 8.717931603471667308e-10 1.743586320694333462e-09 1.743586320694333462e-09 2.736240000000000026e-03 1.003224032063972541e-15 5.129476460623173609e-22
1.399000000000000000e+03 8.718303829917286564e-10 1.743660765983457313e-09 1.743660765983457313e-09 2.736728999999999811e-03 1.002583573805197545e-15 5.118878657230662593e-22
1.400000000000000000e+03 8.718676338338849439e-10 1.743735267667769888e-09 1.743735267667769888e-09 2.737213000000000059e-03 1.001943730518635405e-15 5.108309016613823778e-22
1.401000000000000000e+03 8.719049128771145080e-10 1.743809825754229016e-09 1.743809825754229016e-09 2.737442000000000087e-03 1.001304501244647281e-15 5.097767445734437504e-22
1.402000000000000000e+03 8.719422201248982282e-10 1.743884440249796456e-09 1.743884440249796456e-09 2.737667000000000052e-03 1.000665885024619263e-15 5.087253851918190831e-22
1.403000000000000000e+03 8.719795555807204994e-10 1.743959111161440999e-09 1.743959111161440999e-09 2.737638000000000137e-03 1.000027880900961578e-15 5.076768142853030907e-22
1.404000000000000000e+03 8.720169192480676811e-10 1.744033838496135362e-09 1.744033838496135362e-09 2.737367000000000099e-03 9.993904879171066200e-16 5.066310226587516452e-22
1.405000000000000000e+03 8.720543111304297517e-10 1.744108622260859503e-09 1.744108622260859503e-09 2.737316999999999962e-03 9.987537051175117100e-16 5.055880011529194642e-22
1.406000000000000000e+03 8.720917312312984474e-10 1.744183462462596895e-09 1.744183462462596895e-09 2.736788999999999888e-03 9.981175315476555473e-16 5.045477406442970453e-22
1.407000000000000000e+03 8.721291795541687096e-10 1.744258359108337419e-09 1.744258359108337419e-09 2.736010999999999999e-03 9.974819662540415615e-16 5.035102320449505178e-22
1.408000000000000000e+03 8.721666561025385818e-10 1.744333312205077164e-09 1.744333312205077164e-09 2.735697999999999949e-03 9.968470082841953484e-16 5.024754663023598941e-22
1.409000000000000000e+03 8.722041608799083821e-10 1.744408321759816764e-09 1.744408321759816764e-09 2.734663999999999932e-03 9.962126566866632900e-16 5.014434343992587321e-22
1.410000000000000000e+03 8.722416938897810136e-10 1.744483387779562027e-09 1.744483387779562027e-09 2.733861000000000190e-03 9.955789105110159070e-16 5.004141273534769018e-22
1.411000000000000000e+03 8.722792551356623779e-10 1.744558510271324756e-09 1.744558510271324756e-09 2.732808000000000199e-03 9.949457688078447032e-16 4.993875362177812815e-22
1.412000000000000000e+03 8.723168446210614786e-10 1.744633689242122957e-09 1.744633689242122957e-09 2.731517000000000146e-03 9.943132306287615739e-16 4.983636520797178659e-22
1.413000000000000000e+03 8.723544623494892839e-10 1.744708924698978568e-09 1.744708924698978568e-09 2.729745999999999909e-03 9.936812950264003841e-16 4.973424660614562245e-22
1.414000000000000000e+03 8.723921083244600705e-10 1.744784216648920141e-09 1.744784216648920141e-09 2.728205000000000040e-03 9.930499610544149955e-16 4.963239693196330201e-22
1.415000000000000000e+03 8.724297825494904934e-10 1.744859565098980987e-09 1.744859565098980987e-09 2.726417999999999984e-03 9.924192277674792672e-16 4.953081530451973130e-22
1.416000000000000000e+03 8.724674850281002061e-10 1.744934970056200412e-09 1.744934970056200412e-09 2.724629000000000113e-03 9.917890942212864638e-16 4.942950084632561489e-22
1.417000000000000000e+03 8.725052157638118607e-10 1.745010431527623721e-09 1.745010431527623721e-09 2.722363000000000213e-03 9.911595594725484664e-16 4.932845268329206157e-22
1.418000000000000000e+03 8.725429747601497636e-10 1.745085949520299527e-09 1.745085949520299527e-09 2.720096999999999880e-03 9.905377723290226085e-16 4.922802527500656806e-22
1.419000000000000000e+03 8.725807620206424604e-10 1.745161524041284921e-09 1.745161524041284921e-09 2.717587000000000041e-03 9.899237090847192470e-16 4.912821512296495391e-22
1.420000000000000000e+03 8.726185775488200479e-10 1.745237155097640096e-09 1.745237155097640096e-09 2.715078000000000109e-03 9.893102115712624776e-16 4.902866517188165675e-22
1.421000000000000000e+03 8.726564213482158279e-10 1.745312842696431656e-09 1.745312842696431656e-09 2.712326000000000147e-03 9.886972789812681521e-16 4.892937458027458806e-22
1.422000000000000000e+03 8.726942934223661011e-10 1.745388586844732202e-09 1.745388586844732202e-09 2.709575000000000091e-03 9.880849105080011576e-16 4.883034250988141360e-22
1.423000000000000000e+03 8.727321937748090290e-10 1.745464387549618058e-09 1.745464387549618058e-09 2.706353999999999791e-03 9.874731053453789665e-16 4.873156812564544743e-22
1.424000000000000000e+03 8.727701224090867026e-10 1.745540244818173405e-09 1.745540244818173405e-09 2.703365000000000108e-03 9.868618626879712420e-16 4.863305059570132033e-22
1.425000000000000000e+03 8.728080793287431770e-10 1.745616158657486354e-09 1.745616158657486354e-09 2.699907000000000088e-03 9.862511817310024017e-16 4.853478909136106192e-22
1.426000000000000000e+03 8.728460645373252995e-10 1.745692129074650599e-09 1.745692129074650599e-09 2.696221999999999855e-03 9.856410616703533926e-16 4.843678278709998532e-22
1.427000000000000000e+03 8.728840780383828121e-10 1.745768156076765624e-09 1.745768156076765624e-09 2.692757999999999957e-03 9.850315017025620860e-16 4.833903086054276934e-22
1.428000000000000000e+03 8.729221198354682488e-10 1.745844239670936498e-09 1.745844239670936498e-09 2.688839000000000160e-03 9.844225010248268267e-16 4.824153249244965339e-22
1.429000000000000000e+03 8.729601899321370387e-10 1.745920379864274077e-09 1.745920379864274077e-09 2.684685999999999930e-03 9.838140588350050528e-16 4.814428686670248210e-22
1.430000000000000000e+03 8.729982883319468856e-10 1.745996576663893771e-09 1.745996576663893771e-09 2.680535999999999856e-03 9.832061743316176345e-16 4.804729317029108836e-22
1.431000000000000000e+03 8.730364150384582850e-10 1.746072830076916570e-09 1.746072830076916570e-09 2.676153000000000125e-03 9.825988467138484795e-16 4.795055059329961992e-22
1.432000000000000000e+03 8.730745700552353515e-10 1.746149140110470703e-09 1.746149140110470703e-09 2.671546999999999811e-03 9.819920751815457165e-16 4.785405832889286614e-22
1.433000000000000000e+03 8.731127533858436470e-10 1.746225506771687294e-09 1.746225506771687294e-09 2.667163000000000173e-03 9.813858589352250476e-16 4.775781557330278204e-22
1.434000000000000000e+03 8.731509650338523525e-10 1.746301930067704705e-09 1.746301930067704705e-09 2.662330000000000078e-03 9.807801971760689599e-16 4.766182152581503127e-22
1.435000000000000000e+03 8.731892050028333373e-10 1.746378410005666675e-09 1.746378410005666675e-09 2.657267000000000049e-03 9.801750891059284996e-16 4.756607538875547262e-22
1.436000000000000000e+03 8.732274732963608487e-10 1.746454946592721697e-09 1.746454946592721697e-09 2.652209999999999897e-03 9.795705339273256395e-16 4.747057636747700391e-22
1.437000000000000000e+03 8.732657699180121328e-10 1.746531539836024266e-09 1.746531539836024266e-09 2.646697999999999846e-03 9.789665308434530813e-16 4.737532367034615192e-22
1.438000000000000000e+03 8.733040948713672273e-10 1.746608189742734455e-09 1.746608189742734455e-09 2.641193000000000013e-03 9.783630790581764250e-16 4.728031650872991627e-22
1.439000000000000000e+03 8.733424481600086513e-10 1.746684896320017303e-09 1.746684896320017303e-09 2.635460999999999967e-03 9.777601777760347605e-16 4.718555409698260389e-22
1.440000000000000000e+03 8.733808297875221295e-10 1.746761659575044259e-09 1.746761659575044259e-09 2.629737000000000047e-03 9.771578262022420485e-16 4.709103565243282334e-22
1.441000000000000000e+03 8.734192397574954543e-10 1.746838479514990909e-09 1.746838479514990909e-09 2.623785999999999913e-03 9.765751689305271371e-16 4.699768176719468551e-22
1.442000000000000000e+03 8.734576780735200372e-10 1.746915356147040074e-09 1.746915356147040074e-09 2.617620000000000190e-03 9.759930171720450397e-16 4.690456569098921730e-22
1.443000000000000000e+03 8.734961447391894609e-10 1.746992289478378922e-09 1.746992289478378922e-09 2.611229000000000067e-03 9.754113703014615753e-16 4.681168667449226917e-22
1.444000000000000000e+03 8.735346397580999966e-10 1.747069279516199993e-09 1.747069279516199993e-09 2.604847999999999886e-03 9.748302276936064485e-16 4.671904397116844377e-22
1.445000000000000000e+03 8.735731631338510173e-10 1.747146326267702035e-09 1.747146326267702035e-09 2.598019999999999930e-03 9.742495887234762082e-16 4.662663683725903068e-22
1.446000000000000000e+03 8.736117148700445843e-10 1.747223429740089169e-09 1.747223429740089169e-09 2.591425999999999973e-03 9.736694527662379946e-16 4.653446453177022325e-22
1.447000000000000000e+03 8.736502949702851373e-10 1.747300589940570275e-09 1.747300589940570275e-09 2.584163999999999906e-03 9.730898191972336801e-16 4.644252631646126962e-22
1.448000000000000000e+03 8.736889034381803209e-10 1.747377806876360642e-09 1.747377806876360642e-09 2.577135999999999837e-03 9.725106873919826314e-16 4.635082145583268957e-22
1.449000000000000000e+03 8.737275402773406753e-10 1.747455080554681351e-09 1.747455080554681351e-09 2.569888000000000207e-03 9.719320567261868360e-16 4.625934921711462301e-22
1.450000000000000000e+03 8.737662054913786015e-10 1.747532410982757203e-09 1.747532410982757203e-09 2.562430000000000090e-03 9.713539265757326780e-16 4.616810887025512205e-22
1.451000000000000000e+03 8.738048990839104298e-10 1.747609798167820860e-09 1.747609798167820860e-09 2.554973999999999787e-03 9.707762963166958679e-16 4.607709968790858417e-22
1.452000000000000000e+03 8.738436210585543515e-10 1.747687242117108703e-09 1.747687242117108703e-09 2.547089000000000211e-03 9.701991653253447955e-16 4.598632094542425113e-22
1.453000000000000000e+03 8.738823714189317635e-10 1.747764742837863527e-09 1.747764742837863527e-09 2.539206999999999922e-03 9.696225329781421076e-16 4.589577192083457633e-22
1.454000000000000000e+03 8.739211501686665439e-10 1.747842300337333088e-09 1.747842300337333088e-09 2.531339000000000072e-03 9.690463986517512163e-16 4.580545189484399645e-22
1.455000000000000000e+03 8.739599573113857764e-10 1.747919914622771553e-09 1.747919914622771553e-09 2.523253000000000041e-03 9.684707617230370874e-16 4.571536015081743045e-22
1.456000000000000000e+03 8.739987928507187158e-10 1.747997585701437432e-09 1.747997585701437432e-09 2.514961999999999927e-03 9.678956215690711712e-16 4.562549597476897596e-22
1.457000000000000000e+03 8.740376567902977191e-10 1.748075313580595438e-09 1.748075313580595438e-09 2.506237000000000135e-03 9.673209775671337687e-16 4.553585865535068102e-22
1.458000000000000000e+03 8.740765491337581417e-10 1.748153098267516283e-09 1.748153098267516283e-09 2.497745999999999907e-03 9.667468290947179765e-16 4.544644748384126871e-22
1.459000000000000000e+03 8.741154698847375102e-10 1.748230939769475020e-09 1.748230939769475020e-09 2.489040999999999997e-03 9.661731755295322500e-16 4.535726175413504047e-22
1.460000000000000000e+03 8.741544190468766602e-10 1.748308838093753320e-09 1.748308838093753320e-09 2.480132999999999817e-03 9.656000162495043478e-16 4.526830076273074183e-22
1.461000000000000000e+03 8.741933966238188053e-10 1.748386793247637611e-09 1.748386793247637611e-09 2.471230999999999949e-03 9.650273506327840931e-16 4.517956380872048458e-22
1.462000000000000000e+03 8.742324026192101576e-10 1.748464805238420315e-09 1.748464805238420315e-09 2.462128000000000060e-03 9.644551780577465288e-16 4.509105019377880992e-22
1.463000000000000000e+03 8.742714370366996175e-10 1.748542874073399235e-09 1.748542874073399235e-09 2.452596999999999937e-03 9.638938509365353381e-16 4.500324259496241693e-22
1.464000000000000000e+03 8.743104998799387740e-10 1.748620999759877548e-09 1.748620999759877548e-09 2.443301000000000153e-03 9.633433325528242781e-16 4.491613665644754487e-22
1.465000000000000000e+03 8.743495911525821109e-10 1.748699182305164222e-09 1.748699182305164222e-09 2.433578000000000043e-03 9.627932573648553246e-16 4.482924711503314175e-22
1.466000000000000000e+03 8.743887108582866971e-10 1.748777421716573394e-09 1.748777421716573394e-09 2.424091000000000180e-03 9.622436249247564458e-16 4.474257330785030714e-22
1.467000000000000000e+03 8.744278590007128069e-10 1.748855718001425614e-09 1.748855718001425614e-09 2.414180000000000145e-03 9.616944347843305992e-16 4.465611457442159450e-22
1.468000000000000000e+03 8.744670355835227824e-10 1.748934071167045565e-09 1.748934071167045565e-09 2.404288000000000085e-03 9.611456864950588871e-16 4.456987025665103366e-22
1.469000000000000000e+03 8.745062406103824813e-10 1.749012481220764963e-09 1.749012481220764963e-09 2.394405999999999965e-03 9.605973796081082476e-16 4.448383969881442584e-22
1.470000000000000000e+03 8.745454740849597257e-10 1.749090948169919451e-09 1.749090948169919451e-09 2.383896999999999839e-03 9.600495136743355970e-16 4.439802224754947898e-22
1.471000000000000000e+03 8.745847360109259570e-10 1.749169472021851914e-09 1.749169472021851914e-09 2.373829999999999951e-03 9.595020882442947313e-16 4.431241725184614046e-22
1.472000000000000000e+03 8.746240263919548909e-10 1.749248052783909782e-09 1.749248052783909782e-09 2.363568999999999826e-03 9.589551028682398768e-16 4.422702406303683575e-22
1.473000000000000000e+03 8.746633452317230351e-10 1.749326690463446070e-09 1.749326690463446070e-09 2.353103999999999960e-03 9.584085570961331842e-16 4.414184203478686704e-22
1.474000000000000000e+03 8.747026925339096889e-10 1.749405385067819378e-09 1.749405385067819378e-09 2.342232000000000081e-03 9.578624504776480808e-16 4.405687052308479293e-22
1.475000000000000000e+03 8.747420683021969435e-10 1.749484136604393887e-09 1.749484136604393887e-09 2.331586000000000075e-03 9.573167825621771596e-16 4.397210888623293047e-22
1.476000000000000000e+03 8.747814725402699919e-10 1.749562945080539984e-09 1.749562945080539984e-09 2.320749999999999896e-03 9.567715528988345457e-16 4.388755648483772552e-22
1.477000000000000000e+03 8.748209052518159917e-10 1.749641810503631983e-09 1.749641810503631983e-09 2.309925999999999906e-03 9.562267610364629959e-16 4.380321268180037698e-22
1.478000000000000000e+03 8.748603664405258227e-10 1.749720732881051645e-09 1.749720732881051645e-09 2.298912000000000178e-03 9.556824065236388295e-16 4.371907684230735762e-22
1.479000000000000000e+03 8.748998561100925362e-10 1.749799712220185072e-09 1.749799712220185072e-09 2.287912000000000019e-03 9.551384889086764636e-16 4.363514833382108534e-22
1.480000000000000000e+03 8.749393742642119752e-10 1.749878748528423950e-09 1.749878748528423950e-09 2.276723000000000028e-03 9.545950077396351193e-16 4.355142652607054746e-22
1.481000000000000000e+03 8.749789209065830845e-10 1.749957841813166169e-09 1.749957841813166169e-09 2.265356999999999961e-03 9.540519625643217789e-16 4.346791079104198137e-22
1.482000000000000000e+03 8.750184960409073941e-10 1.750036992081814788e-09 1.750036992081814788e-09 2.254036999999999968e-03 9.535093529302974976e-16 4.338460050296966806e-22
1.483000000000000000e+03 8.750580996708890187e-10 1.750116199341778037e-09 1.750116199341778037e-09 2.242562999999999935e-03 9.529671783848819393e-16 4.330149503832664104e-22
1.484000000000000000e+03 8.750977318002351750e-10 1.750195463600470350e-09 1.750195463600470350e-09 2.231092999999999965e-03 9.524254384751592925e-16 4.321859377581563029e-22
1.485000000000000000e+03 8.751373924326557680e-10 1.750274784865311536e-09 1.750274784865311536e-09 2.219468999999999956e-03 9.518841327479816237e-16 4.313589609635981821e-22
1.486000000000000000e+03 8.751770815718632879e-10 1.750354163143726576e-09 1.750354163143726576e-09 2.207765999999999895e-03 9.513622619688671787e-16 4.305426129048737001e-22
1.487000000000000000e+03 8.752167992215734297e-10 1.750433598443146859e-09 1.750433598443146859e-09 2.195973999999999843e-03 9.508407780156864031e-16 4.297282442529188569e-22
1.488000000000000000e+03 8.752565453855042671e-10 1.750513090771008534e-09 1.750513090771008534e-09 2.184166999999999879e-03 9.503196805892856897e-16 4.289158491072911400e-22
1.489000000000000000e+03 8.752963200673765618e-10 1.750592640134753124e-09 1.750592640134753124e-09 2.172209000000000032e-03 9.497989693897722682e-16 4.281054215881891536e-22
1.490000000000000000e+03 8.753361232709141775e-10 1.750672246541828355e-09 1.750672246541828355e-09 2.160216999999999866e-03 9.492786441165234752e-16 4.272969558363709921e-22
1.491000000000000000e+03 8.753759549998438732e-10 1.750751909999687746e-09 1.750751909999687746e-09 2.148157999999999838e-03 9.487587044681928670e-16 4.264904460130725198e-22
1.492000000000000000e+03 8.754158152578946822e-10 1.750831630515789364e-09 1.750831630515789364e-09 2.136064999999999926e-03 9.482391501427175172e-16 4.256858862999258385e-22
1.493000000000000000e+03 8.754557040487989471e-10 1.750911408097597894e-09 1.750911408097597894e-09 2.123886000000000177e-03 9.477199808373245246e-16 4.248832708988777554e-22
1.494000000000000000e+03 8.754956213762912849e-10 1.750991242752582570e-09 1.750991242752582570e-09 2.111652999999999794e-03 9.472011962485381129e-16 4.240825940321097552e-22
1.495000000000000000e+03 8.755355672441095179e-10 1.751071134488219036e-09 1.751071134488219036e-09 2.099376999999999927e-03 9.466827960721869276e-16 4.232838499419575495e-22
1.496000000000000000e+03 8.755755416559940535e-10 1.751151083311988107e-09 1.751151083311988107e-09 2.087046999999999861e-03 9.461647800034093610e-16 4.224870328908304378e-22
1.497000000000000000e+03 8.756155446156884010e-10 1.751231089231376802e-09 1.751231089231376802e-09 2.074653999999999995e-03 9.456471477366618352e-16 4.216921371611321732e-22
1.498000000000000000e+03 8.756555761269381376e-10 1.751311152253876275e-09 1.751311152253876275e-09 2.062249999999999847e-03 9.451298989657247185e-16 4.208991570551817341e-22
1.499000000000000000e+03 8.756956361934922525e-10 1.751391272386984505e-09 1.751391272386984505e-09 2.049783999999999808e-03 9.446130333837092277e-16 4.201080868951341897e-22
1.500000000000000000e+03 8.757357248191022167e-10 1.751471449638204433e-09 1.751471449638204433e-09 2.037287000000000039e-03 9.440965506830631479e-16 4.193189210229016604e-22
1.501000000000000000e+03 8.757758420075228098e-10 1.751551684015045620e-09 1.751551684015045620e-09 2.024749000000000167e-03 9.435804505555793122e-16 4.185316538000761575e-22
1.502000000000000000e+03 8.758159877625107759e-10 1.751631975525021552e-09 1.751631975525021552e-09 2.012181000000000039e-03 9.430647326923995464e-16 4.177462796078502144e-22
1.503000000000000000e+03 8.758561620878262713e-10 1.751712324175652543e-09 1.751712324175652543e-09 1.999593000000000030e-03 9.425493967840229518e-16 4.169627928469403855e-22
1.504000000000000000e+03 8.758963649872318304e-10 1.751792729974463661e-09 1.751792729974463661e-09 1.986975000000000199e-03 9.420344425203120189e-16 4.161811879375097570e-22
1.505000000000000000e+03 8.759365964644931929e-10 1.751873192928986386e-09 1.751873192928986386e-09 1.974318000000000080e-03 9.415198695904981496e-16 4.154014593190904589e-22
1.506000000000000000e+03 8.759768565233785801e-10 1.751953713046757160e-09 1.751953713046757160e-09 1.961652999999999834e-03 9.410056776831885595e-16 4.146236014505078690e-22
1.507000000000000000e+03 8.760171451676590051e-10 1.752034290335318010e-09 1.752034290335318010e-09 1.948969000000000049e-03 9.404918664863733778e-16 4.138476088098041585e-22
1.508000000000000000e+03 8.760574624011087895e-10 1.752114924802217579e-09 1.752114924802217579e-09 1.936278000000000044e-03 9.399856405054885706e-16 4.130766420510924741e-22
