#ell    N_ell^TT    N_ell^EE    N_ell^BB    C_ell^TT(delensed)  N_ell^dd    N_ell^phiphi
1.700000000000000000e+01 8.461634504478398412e-08 1.000000000169232635e+03 1.000000000169232635e+03 1.850598000000000098e+01 3.399419739804487138e-11 1.110921483596237650e-13
1.800000000000000000e+01 8.461639152773253254e-08 1.000000000169232749e+03 1.000000000169232749e+03 1.677321999999999846e+01 3.032198471615730951e-11 8.866077402385178109e-14
1.900000000000000000e+01 8.461644059309480175e-08 1.000000000169232862e+03 1.000000000169232862e+03 1.531490999999999936e+01 2.721419126879492959e-11 7.161629281261822805e-14
2.000000000000000000e+01 8.461649224087527839e-08 1.000000000169232976e+03 1.000000000169232976e+03 1.405729000000000006e+01 2.456080762008741683e-11 5.847811338116052419e-14
2.100000000000000000e+01 8.461654647107874025e-08 1.000000000169233090e+03 1.000000000169233090e+03 1.296749999999999936e+01 2.227737652615638855e-11 4.821942971029521575e-14
2.200000000000000000e+01 8.461660328371009748e-08 1.692332065674201950e-07 1.692332065674201950e-07 1.201750999999999969e+01 2.029818811577472655e-11 4.011499627623463627e-14
2.300000000000000000e+01 8.461666267877460433e-08 1.692333253575492087e-07 1.692333253575492087e-07 1.118167000000000044e+01 1.857566898084515908e-11 3.365157424066152089e-14
2.400000000000000000e+01 8.461672465627763415e-08 1.692334493125552683e-07 1.692334493125552683e-07 1.044312000000000040e+01 1.706759394787573661e-11 2.844598991312622954e-14
2.500000000000000000e+01 8.461678921622491767e-08 1.692335784324498353e-07 1.692335784324498353e-07 9.787426999999999211e+00 1.573652918624971058e-11 2.421004490192263069e-14
2.600000000000000000e+01 8.461685635862233116e-08 1.692337127172446623e-07 1.692337127172446623e-07 9.201432999999999751e+00 1.455579703896243608e-11 2.073475361675560726e-14
2.700000000000000000e+01 8.461692608347605533e-08 1.692338521669521107e-07 1.692338521669521107e-07 8.676897999999999556e+00 1.350356421104892717e-11 1.786185742202238927e-14
2.800000000000000000e+01 8.461699839079242968e-08 1.692339967815848594e-07 1.692339967815848594e-07 8.203874000000000777e+00 1.256182308792529448e-11 1.547022547774050965e-14
2.900000000000000000e+01 8.461707328057811137e-08 1.692341465611562227e-07 1.692341465611562227e-07 7.776603999999999850e+00 1.171561450232244626e-11 1.346622356588786836e-14
3.000000000000000000e+01 8.461715075283992960e-08 1.692343015056798592e-07 1.692343015056798592e-07 7.389084000000000430e+00 1.095242869021310077e-11 1.177680504323989342e-14
3.100000000000000000e+01 8.461723080758500474e-08 1.692344616151700095e-07 1.692344616151700095e-07 7.034843999999999653e+00 1.026173922978907061e-11 1.034449519131962708e-14
3.200000000000000000e+01 8.461731344482065568e-08 1.692346268896413114e-07 1.692346268896413114e-07 6.710740999999999623e+00 9.634637262635117475e-12 9.123709529010528007e-15
3.300000000000000000e+01 8.461739866455443954e-08 1.692347973291088791e-07 1.692347973291088791e-07 6.413643999999999679e+00 9.063542072548029018e-12 8.078023237565087408e-15
3.400000000000000000e+01 8.461748646679417815e-08 1.692349729335883563e-07 1.692349729335883563e-07 6.140223999999999904e+00 8.541970332532981558e-12 7.178126329859649436e-15
3.500000000000000000e+01 8.461757685154789185e-08 1.692351537030957837e-07 1.692351537030957837e-07 5.888042000000000442e+00 8.064350810964897912e-12 6.400278421400712694e-15
3.600000000000000000e+01 8.461766981882385244e-08 1.692353396376477049e-07 1.692353396376477049e-07 5.654624000000000095e+00 7.625874581992877779e-12 5.725131067562220822e-15
3.700000000000000000e+01 8.461776536863059644e-08 1.692355307372611929e-07 1.692355307372611929e-07 5.437837000000000032e+00 7.222373172381272465e-12 5.136823024453252304e-15
3.800000000000000000e+01 8.461786350097685885e-08 1.692357270019537177e-07 1.692357270019537177e-07 5.237076000000000064e+00 6.850218844603032234e-12 4.622279922134299325e-15
3.900000000000000000e+01 8.461796421587159972e-08 1.692359284317431994e-07 1.692359284317431994e-07 5.050777000000000072e+00 6.506242536496115961e-12 4.170668292625715534e-15
4.000000000000000000e+01 8.461806751332408345e-08 1.692361350266481669e-07 1.692361350266481669e-07 4.876695999999999920e+00 6.187665972502141668e-12 3.772967056403744839e-15
4.100000000000000000e+01 8.461817339334374653e-08 1.692363467866874931e-07 1.692363467866874931e-07 4.714271000000000100e+00 5.892045216711753449e-12 3.421629045709496884e-15
4.200000000000000000e+01 8.461828185594029013e-08 1.692365637118805803e-07 1.692365637118805803e-07 4.561670999999999587e+00 5.617223515584177021e-12 3.110312024132988103e-15
4.300000000000000000e+01 8.461839290112362718e-08 1.692367858022472544e-07 1.692367858022472544e-07 4.418553000000000175e+00 5.361291723156534154e-12 2.833663701456942181e-15
4.400000000000000000e+01 8.461850652890393531e-08 1.692370130578078706e-07 1.692370130578078706e-07 4.283616000000000312e+00 5.122554946588736081e-12 2.587148962923604139e-15
4.500000000000000000e+01 8.461862273929161715e-08 1.692372454785832343e-07 1.692372454785832343e-07 4.157306000000000168e+00 4.899504319141307870e-12 2.366910299102081030e-15
4.600000000000000000e+01 8.461874153229732678e-08 1.692374830645946536e-07 1.692374830645946536e-07 4.038649000000000377e+00 4.692460660395304725e-12 2.170425837370631158e-15
4.700000000000000000e+01 8.461886290793193005e-08 1.692377258158638601e-07 1.692377258158638601e-07 3.926585000000000214e+00 4.498403484132537519e-12 1.993973175590663701e-15
4.800000000000000000e+01 8.461898686620651779e-08 1.692379737324130356e-07 1.692379737324130356e-07 3.820389000000000035e+00 4.316265619498187126e-12 1.835146947065555770e-15
4.900000000000000000e+01 8.461911340713247201e-08 1.692382268142649440e-07 1.692382268142649440e-07 3.719831000000000110e+00 4.145087443998707926e-12 1.691872426121921702e-15
5.000000000000000000e+01 8.461924253072137324e-08 1.692384850614427465e-07 1.692384850614427465e-07 3.625058999999999809e+00 3.984004126296404415e-12 1.562354559331923169e-15
5.100000000000000000e+01 8.461937423698502699e-08 1.692387484739700540e-07 1.692387484739700540e-07 3.535117000000000065e+00 3.832234600805433547e-12 1.445035671495261489e-15
5.200000000000000000e+01 8.461950852593551674e-08 1.692390170518710335e-07 1.692390170518710335e-07 3.450185999999999975e+00 3.689072010470106958e-12 1.338560236019632459e-15
5.300000000000000000e+01 8.461964539758511120e-08 1.692392907951702224e-07 1.692392907951702224e-07 3.369091000000000058e+00 3.553875398413612957e-12 1.241745422226978542e-15
5.400000000000000000e+01 8.461978485194637031e-08 1.692395697038927406e-07 1.692395697038927406e-07 3.291434999999999889e+00 3.426062465329377194e-12 1.153556385632786958e-15
5.500000000000000000e+01 8.461992688903203925e-08 1.692398537780640785e-07 1.692398537780640785e-07 3.217464000000000102e+00 3.305103239156917057e-12 1.073085467258739392e-15
5.600000000000000000e+01 8.462007150885512793e-08 1.692401430177102559e-07 1.692401430177102559e-07 3.147377000000000091e+00 3.190514528006637636e-12 9.995346265684955384e-16
5.700000000000000000e+01 8.462021871142887123e-08 1.692404374228577425e-07 1.692404374228577425e-07 3.080769999999999786e+00 3.081855047476605900e-12 9.322005588253497647e-16
5.800000000000000000e+01 8.462036849676676874e-08 1.692407369935335375e-07 1.692407369935335375e-07 3.017412999999999901e+00 2.978721130236328631e-12 8.704620485787049425e-16
5.900000000000000000e+01 8.462052086488251857e-08 1.692410417297650371e-07 1.692410417297650371e-07 2.956834000000000184e+00 2.880742939674728695e-12 8.137691919985109220e-16
6.000000000000000000e+01 8.462067581579007029e-08 1.692413516315801406e-07 1.692413516315801406e-07 2.898865999999999943e+00 2.787581121032329203e-12 7.616341860744069072e-16
6.100000000000000000e+01 8.462083334950362495e-08 1.692416666990072499e-07 1.692416666990072499e-07 2.843847999999999931e+00 2.698923833172059939e-12 7.136234355293654264e-16
6.200000000000000000e+01 8.462099346603758210e-08 1.692419869320751642e-07 1.692419869320751642e-07 2.790636000000000116e+00 2.614484112321340634e-12 6.693507712036201845e-16
6.300000000000000000e+01 8.462115616540663247e-08 1.692423123308132649e-07 1.692423123308132649e-07 2.739489999999999981e+00 2.533997526009334519e-12 6.284716086332674602e-16
6.400000000000000000e+01 8.462132144762565207e-08 1.692426428952513041e-07 1.692426428952513041e-07 2.690745000000000164e+00 2.457220081247079979e-12 5.906779041459326888e-16
6.500000000000000000e+01 8.462148931270978163e-08 1.692429786254195633e-07 1.692429786254195633e-07 2.643708000000000169e+00 2.383926355933524290e-12 5.556937892618937853e-16
6.600000000000000000e+01 8.462165976067436037e-08 1.692433195213487207e-07 1.692433195213487207e-07 2.598713000000000051e+00 2.313907826664299650e-12 5.232717835061736405e-16
6.700000000000000000e+01 8.462183279153505840e-08 1.692436655830701168e-07 1.692436655830701168e-07 2.555433999999999983e+00 2.246971369693062487e-12 4.931895016885562987e-16
6.800000000000000000e+01 8.462200840530766496e-08 1.692440168106153299e-07 1.692440168106153299e-07 2.514177999999999802e+00 2.183352886777515929e-12 4.653352273609368935e-16
6.900000000000000000e+01 8.462218660200828690e-08 1.692443732040165738e-07 1.692443732040165738e-07 2.474531999999999954e+00 2.122846030074894133e-12 4.395126356262720731e-16
7.000000000000000000e+01 8.462236738165321637e-08 1.692447347633064327e-07 1.692447347633064327e-07 2.436598000000000042e+00 2.064870971419397684e-12 4.154669962614482185e-16
7.100000000000000000e+01 8.462255074425903669e-08 1.692451014885180734e-07 1.692451014885180734e-07 2.400094000000000172e+00 2.009287353977386398e-12 3.930530817639645087e-16
7.200000000000000000e+01 8.462273668984251646e-08 1.692454733796850329e-07 1.692454733796850329e-07 2.364945000000000075e+00 1.955964446412522350e-12 3.721393543402820208e-16
7.300000000000000000e+01 8.462292521842067575e-08 1.692458504368413515e-07 1.692458504368413515e-07 2.330994000000000010e+00 1.904780360132107543e-12 3.526065087249366190e-16
7.400000000000000000e+01 8.462311633001078609e-08 1.692462326600215722e-07 1.692462326600215722e-07 2.298182999999999865e+00 1.855621339875815481e-12 3.343461873650117941e-16
7.500000000000000000e+01 8.462331002463035724e-08 1.692466200492607145e-07 1.692466200492607145e-07 2.266538000000000164e+00 1.808381119892045069e-12 3.172598455950955948e-16
7.600000000000000000e+01 8.462350630229708425e-08 1.692470126045941685e-07 1.692470126045941685e-07 2.235921999999999965e+00 1.762960338857937928e-12 3.012577475833796884e-16
7.700000000000000000e+01 8.462370516302899304e-08 1.692474103260579861e-07 1.692474103260579861e-07 2.206364000000000214e+00 1.719266007492474677e-12 2.862580765055735216e-16
7.800000000000000000e+01 8.462390660684424188e-08 1.692478132136884838e-07 1.692478132136884838e-07 2.177890000000000104e+00 1.677211023504565359e-12 2.721861446777938015e-16
7.900000000000000000e+01 8.462411063376131991e-08 1.692482212675226398e-07 1.692482212675226398e-07 2.150297000000000125e+00 1.636713729123542942e-12 2.589736913170162696e-16
8.000000000000000000e+01 8.462431724379888832e-08 1.692486344875977766e-07 1.692486344875977766e-07 2.123689999999999856e+00 1.597697506989879658e-12 2.465582572515246169e-16
8.100000000000000000e+01 8.462452643697583330e-08 1.692490528739516666e-07 1.692490528739516666e-07 2.097951000000000121e+00 1.560090410649333533e-12 2.348826273184784246e-16
8.200000000000000000e+01 8.462473821331135868e-08 1.692494764266227174e-07 1.692494764266227174e-07 2.073109000000000091e+00 1.523824826302835336e-12 2.238943323983008256e-16
8.300000000000000000e+01 8.462495257282484033e-08 1.692499051456496807e-07 1.692499051456496807e-07 2.049053999999999931e+00 1.488837162824588947e-12 2.135452040769634094e-16
8.400000000000000000e+01 8.462516951553589237e-08 1.692503390310717847e-07 1.692503390310717847e-07 2.025816999999999979e+00 1.455067567378438204e-12 2.037909758233106593e-16
8.500000000000000000e+01 8.462538904146439359e-08 1.692507780829287872e-07 1.692507780829287872e-07 2.003235000000000099e+00 1.422459664243111067e-12 1.945909253410548702e-16
8.600000000000000000e+01 8.462561115063043455e-08 1.692512223012608691e-07 1.692512223012608691e-07 1.981341999999999937e+00 1.390960314705043936e-12 1.859075534222191916e-16
8.700000000000000000e+01 8.462583584305434406e-08 1.692516716861086881e-07 1.692516716861086881e-07 1.960293000000000063e+00 1.360519396097340261e-12 1.777062952060266882e-16
8.800000000000000000e+01 8.462606311875671560e-08 1.692521262375134312e-07 1.692521262375134312e-07 1.939691000000000054e+00 1.331089598258434134e-12 1.699552602475018009e-16
8.900000000000000000e+01 8.462629297775835441e-08 1.692525859555167088e-07 1.692525859555167088e-07 1.919812999999999992e+00 1.302626235857280820e-12 1.626249982343671387e-16
9.000000000000000000e+01 8.462652542008030397e-08 1.692530508401606079e-07 1.692530508401606079e-07 1.900514000000000037e+00 1.275087075186071310e-12 1.556882875685068842e-16
9.100000000000000000e+01 8.462676044574384598e-08 1.692535208914876920e-07 1.692535208914876920e-07 1.881712999999999969e+00 1.248926826988694053e-12 1.491790285461889525e-16
9.200000000000000000e+01 8.462699805477048714e-08 1.692539961095409743e-07 1.692539961095409743e-07 1.863502999999999910e+00 1.223586598451929965e-12 1.430091863548305219e-16
9.300000000000000000e+01 8.462723824718202532e-08 1.692544764943640506e-07 1.692544764943640506e-07 1.845857000000000081e+00 1.199032019186664470e-12 1.371576320277584785e-16
9.400000000000000000e+01 8.462748102300039071e-08 1.692549620460007814e-07 1.692549620460007814e-07 1.828597999999999946e+00 1.175230513261035572e-12 1.316047607235202364e-16
9.500000000000000000e+01 8.462772638224789736e-08 1.692554527644957947e-07 1.692554527644957947e-07 1.811865000000000059e+00 1.152151187499213988e-12 1.263323670503524064e-16
9.600000000000000000e+01 8.462797432494692545e-08 1.692559486498938509e-07 1.692559486498938509e-07 1.795438000000000089e+00 1.129764727828124785e-12 1.213235317684841769e-16
9.700000000000000000e+01 8.462822485112022577e-08 1.692564497022404515e-07 1.692564497022404515e-07 1.779601999999999906e+00 1.108043303015168126e-12 1.165625187266114130e-16
9.800000000000000000e+01 8.462847796079072113e-08 1.692569559215814423e-07 1.692569559215814423e-07 1.764186999999999950e+00 1.086960475199786652e-12 1.120346810142018712e-16
9.900000000000000000e+01 8.462873365398159908e-08 1.692574673079631982e-07 1.692574673079631982e-07 1.749082000000000026e+00 1.066491116675507433e-12 1.077263754217684289e-16
1.000000000000000000e+02 8.462899193071625889e-08 1.692579838614325178e-07 1.692579838614325178e-07 1.734418000000000015e+00 1.046611332427555500e-12 1.036248843987678774e-16
1.010000000000000000e+02 8.462925279101836454e-08 1.692585055820367291e-07 1.692585055820367291e-07 1.720085000000000086e+00 1.027298387974828281e-12 9.971834478497653305e-17
1.020000000000000000e+02 8.462951623491180502e-08 1.692590324698236100e-07 1.692590324698236100e-07 1.706293999999999977e+00 1.008530642104470698e-12 9.599568266747293452e-17
1.030000000000000000e+02 8.462978226242068106e-08 1.692595645248413621e-07 1.692595645248413621e-07 1.692674000000000012e+00 9.902874841229503084e-13 9.244655378294906359e-17
1.040000000000000000e+02 8.463005087356937132e-08 1.692601017471387426e-07 1.692601017471387426e-07 1.679391999999999996e+00 9.725492752797780058e-13 8.906128894503461883e-17
1.050000000000000000e+02 8.463032206838245299e-08 1.692606441367649060e-07 1.692606441367649060e-07 1.666395999999999988e+00 9.552972940492207035e-13 8.583084402957957941e-17
1.060000000000000000e+02 8.463059584688478121e-08 1.692611916937695624e-07 1.692611916937695624e-07 1.653715999999999964e+00 9.385136849818407938e-13 8.274675409820497242e-17
1.070000000000000000e+02 8.463087220910140960e-08 1.692617444182028192e-07 1.692617444182028192e-07 1.641178999999999943e+00 9.221814108617011663e-13 7.980109128259788793e-17
1.080000000000000000e+02 8.463115115505764329e-08 1.692623023101152866e-07 1.692623023101152866e-07 1.629023000000000110e+00 9.062842079268957942e-13 7.698642608961058526e-17
1.090000000000000000e+02 8.463143268477902561e-08 1.692628653695580512e-07 1.692628653695580512e-07 1.617115999999999998e+00 8.908065439308933957e-13 7.429579182075841740e-17
1.100000000000000000e+02 8.463171679829135137e-08 1.692634335965827027e-07 1.692634335965827027e-07 1.605410999999999921e+00 8.757335788402215259e-13 7.172265182966597635e-17
1.110000000000000000e+02 8.463200349562062711e-08 1.692640069912412542e-07 1.692640069912412542e-07 1.593941999999999970e+00 8.610511279804476599e-13 6.926086936779662175e-17
1.120000000000000000e+02 8.463229277679308439e-08 1.692645855535861688e-07 1.692645855535861688e-07 1.582702000000000053e+00 8.467456274573878009e-13 6.690467979277716882e-17
1.130000000000000000e+02 8.463258464183523269e-08 1.692651692836704654e-07 1.692651692836704654e-07 1.571720000000000006e+00 8.329758218181047386e-13 6.466199517296264467e-17
1.140000000000000000e+02 8.463287909077380650e-08 1.692657581815476130e-07 1.692657581815476130e-07 1.560918000000000028e+00 8.197166611184018412e-13 6.252606110742958430e-17
1.150000000000000000e+02 8.463317612363573882e-08 1.692663522472714776e-07 1.692663522472714776e-07 1.550359999999999960e+00 8.067809971183671904e-13 6.047833561606950540e-17
1.160000000000000000e+02 8.463347574044824057e-08 1.692669514808964811e-07 1.692669514808964811e-07 1.539936999999999889e+00 7.941582119265367433e-13 5.851445711218218557e-17
1.170000000000000000e+02 8.463377794123876091e-08 1.692675558824775218e-07 1.692675558824775218e-07 1.529779999999999918e+00 7.818381244902743396e-13 5.663031468131785756e-17
1.180000000000000000e+02 8.463408272603497401e-08 1.692681654520699480e-07 1.692681654520699480e-07 1.519816000000000056e+00 7.698109690461384164e-13 5.482203169392809759e-17
1.190000000000000000e+02 8.463439009486475254e-08 1.692687801897295051e-07 1.692687801897295051e-07 1.509973000000000010e+00 7.580673748067732739e-13 5.308595061672081133e-17
1.200000000000000000e+02 8.463470004775628682e-08 1.692694000955125736e-07 1.692694000955125736e-07 1.500313999999999925e+00 7.465983468035911742e-13 5.141861892586715387e-17
1.210000000000000000e+02 8.463501258473793921e-08 1.692700251694758784e-07 1.692700251694758784e-07 1.490771000000000068e+00 7.353952478104121867e-13 4.981677603376319510e-17
1.220000000000000000e+02 8.463532770583832355e-08 1.692706554116766471e-07 1.692706554116766471e-07 1.481373000000000051e+00 7.244497812786550458e-13 4.827734114878415685e-17
1.230000000000000000e+02 8.463564541108630513e-08 1.692712908221726103e-07 1.692712908221726103e-07 1.472116999999999898e+00 7.137539752196516275e-13 4.679740199446968378e-17
1.240000000000000000e+02 8.463596570051097424e-08 1.692719314010219485e-07 1.692719314010219485e-07 1.463000000000000078e+00 7.033001669742575311e-13 4.537420432091984327e-17
1.250000000000000000e+02 8.463628857414163292e-08 1.692725771482832658e-07 1.692725771482832658e-07 1.453988999999999976e+00 6.930809888141588390e-13 4.400514214693071892e-17
1.260000000000000000e+02 8.463661403200791410e-08 1.692732280640158282e-07 1.692732280640158282e-07 1.445113000000000092e+00 6.830893543231749549e-13 4.268774867661385562e-17
1.270000000000000000e+02 8.463694207413954333e-08 1.692738841482790867e-07 1.692738841482790867e-07 1.436339000000000032e+00 6.733184455104548258e-13 4.141968783897974706e-17
1.280000000000000000e+02 8.463727270056661676e-08 1.692745454011332335e-07 1.692745454011332335e-07 1.427667000000000019e+00 6.637617006107880266e-13 4.019874640326962442e-17
1.290000000000000000e+02 8.463760591131937611e-08 1.692752118226387522e-07 1.692752118226387522e-07 1.419121999999999995e+00 6.544128025303147332e-13 3.902282662673314088e-17
1.300000000000000000e+02 8.463794170642835426e-08 1.692758834128567085e-07 1.692758834128567085e-07 1.410674999999999901e+00 6.452656678987598214e-13 3.788993939511214703e-17
1.310000000000000000e+02 8.463828008592428264e-08 1.692765601718485653e-07 1.692765601718485653e-07 1.402323999999999904e+00 6.363144366919337812e-13 3.679819781933459151e-17
1.320000000000000000e+02 8.463862104983815735e-08 1.692772420996763147e-07 1.692772420996763147e-07 1.394093999999999944e+00 6.275534623906735885e-13 3.574581125488001452e-17
1.330000000000000000e+02 8.463896459820119951e-08 1.692779291964023990e-07 1.692779291964023990e-07 1.385931000000000024e+00 6.189773026446434472e-13 3.473107971297516807e-17
1.340000000000000000e+02 8.463931073104488167e-08 1.692786214620897633e-07 1.692786214620897633e-07 1.377860000000000085e+00 6.105807104114929665e-13 3.375238863524007895e-17
1.350000000000000000e+02 8.463965944840088817e-08 1.692793188968017763e-07 1.692793188968017763e-07 1.369879999999999987e+00 6.023586255438122677e-13 3.280820400565426416e-17
1.360000000000000000e+02 8.464001075030114155e-08 1.692800215006022831e-07 1.692800215006022831e-07 1.361938000000000093e+00 5.945594093602246533e-13 3.191065958352429502e-17
1.370000000000000000e+02 8.464036463677784231e-08 1.692807292735556846e-07 1.692807292735556846e-07 1.354084000000000065e+00 5.869132284957978619e-13 3.104375481306452187e-17
1.380000000000000000e+02 8.464072110786336299e-08 1.692814422157267260e-07 1.692814422157267260e-07 1.346292999999999962e+00 5.794160748799658392e-13 3.020623891564830496e-17
1.390000000000000000e+02 8.464108016359036729e-08 1.692821603271807346e-07 1.692821603271807346e-07 1.338516000000000039e+00 5.720640712273008346e-13 2.939692041250261558e-17
1.400000000000000000e+02 8.464144180399173068e-08 1.692828836079834614e-07 1.692828836079834614e-07 1.330848999999999949e+00 5.648534659493763152e-13 2.861466392853983449e-17
1.410000000000000000e+02 8.464180602910055362e-08 1.692836120582011072e-07 1.692836120582011072e-07 1.323196000000000039e+00 5.577806282954442723e-13 2.785838718886446320e-17
1.420000000000000000e+02 8.464217283895022773e-08 1.692843456779004555e-07 1.692843456779004555e-07 1.315625999999999962e+00 5.508420437103091357e-13 2.712705819512996801e-17
1.430000000000000000e+02 8.464254223357432994e-08 1.692850844671486599e-07 1.692850844671486599e-07 1.308116999999999974e+00 5.440343093984317880e-13 2.641969256985391309e-17
1.440000000000000000e+02 8.464291421300667539e-08 1.692858284260133508e-07 1.692858284260133508e-07 1.300621999999999945e+00 5.373541300839169567e-13 2.573535105765885761e-17
1.450000000000000000e+02 8.464328877728131744e-08 1.692865775545626349e-07 1.692865775545626349e-07 1.293164999999999898e+00 5.307983139566031164e-13 2.507313717319806785e-17
1.460000000000000000e+02 8.464366592643257416e-08 1.692873318528651483e-07 1.692873318528651483e-07 1.285811999999999955e+00 5.243637687950256600e-13 2.443219498625597171e-17
1.470000000000000000e+02 8.464404566049498863e-08 1.692880913209899773e-07 1.692880913209899773e-07 1.278429999999999955e+00 5.180474982575255307e-13 2.381170703518687167e-17
1.480000000000000000e+02 8.464442797950332889e-08 1.692888559590066578e-07 1.692888559590066578e-07 1.271087000000000078e+00 5.118465983332553412e-13 2.321089236047774784e-17
1.490000000000000000e+02 8.464481288349260122e-08 1.692896257669852024e-07 1.692896257669852024e-07 1.263803000000000010e+00 5.057582539452858512e-13 2.262900465079578836e-17
1.500000000000000000e+02 8.464520037249806338e-08 1.692904007449961268e-07 1.692904007449961268e-07 1.256515000000000049e+00 4.997797356984352266e-13 2.206533049441215050e-17
1.510000000000000000e+02 8.464559044655518487e-08 1.692911808931103697e-07 1.692911808931103697e-07 1.249266999999999905e+00 4.939083967648424497e-13 2.151918772938491027e-17
1.520000000000000000e+02 8.464598310569971313e-08 1.692919662113994263e-07 1.692919662113994263e-07 1.242018000000000066e+00 4.881416699006820766e-13 2.098992388633823694e-17
1.530000000000000000e+02 8.464637834996759411e-08 1.692927566999351882e-07 1.692927566999351882e-07 1.234809999999999963e+00 4.824770645877651936e-13 2.047691471809545837e-17
1.540000000000000000e+02 8.464677617939501201e-08 1.692935523587900240e-07 1.692935523587900240e-07 1.227621999999999991e+00 4.769121642941072612e-13 1.997956281081304111e-17
1.550000000000000000e+02 8.464717659401841571e-08 1.692943531880368314e-07 1.692943531880368314e-07 1.220455000000000068e+00 4.714446238478534287e-13 1.949729627162338553e-17
1.560000000000000000e+02 8.464757959387446585e-08 1.692951591877489317e-07 1.692951591877489317e-07 1.213273000000000046e+00 4.660721669192468432e-13 1.902956748812864689e-17
1.570000000000000000e+02 8.464798517900008779e-08 1.692959703580001756e-07 1.692959703580001756e-07 1.206150999999999973e+00 4.607925836056026546e-13 1.857585195539799415e-17
1.580000000000000000e+02 8.464839334943237891e-08 1.692967866988647578e-07 1.692967866988647578e-07 1.199033999999999933e+00 4.557040513938414206e-13 1.813964060957890999e-17
1.590000000000000000e+02 8.464880410520876748e-08 1.692976082104175350e-07 1.692976082104175350e-07 1.191923000000000066e+00 4.507975622627998647e-13 1.772002996316037029e-17
1.600000000000000000e+02 8.464921744636684060e-08 1.692984348927336812e-07 1.692984348927336812e-07 1.184836999999999918e+00 4.459688091642843585e-13 1.731245377190545013e-17
1.610000000000000000e+02 8.464963337294448974e-08 1.692992667458889795e-07 1.692992667458889795e-07 1.177777000000000074e+00 4.412162255478465098e-13 1.691650278152927190e-17
1.620000000000000000e+02 8.465005188497975199e-08 1.693001037699595040e-07 1.693001037699595040e-07 1.170725000000000016e+00 4.365382808344191321e-13 1.653178371712562073e-17
1.630000000000000000e+02 8.465047298251099529e-08 1.693009459650219906e-07 1.693009459650219906e-07 1.163716999999999890e+00 4.319334796209810246e-13 1.615791858525291944e-17
1.640000000000000000e+02 8.465089666557675963e-08 1.693017933311535193e-07 1.693017933311535193e-07 1.156684000000000045e+00 4.274003608917280767e-13 1.579454400930259013e-17
1.650000000000000000e+02 8.465132293421586296e-08 1.693026458684317259e-07 1.693026458684317259e-07 1.149696000000000051e+00 4.229374972371167735e-13 1.544131059646282352e-17
1.660000000000000000e+02 8.465175178846733495e-08 1.693035035769346699e-07 1.693035035769346699e-07 1.142719000000000040e+00 4.185434940819563536e-13 1.509788233467846060e-17
